weight logl A B $log(f)$
1.590930006272954555e-06 -1.995453897048368175e+00 -4.191987972504307436e-02 3.672424968956829616e+01 -5.071299937177347061e-01
1.588108648311956640e-06 -1.994728873076207831e+00 1.914388061107516137e+00 -3.830530834085573133e+01 -6.901737915425609771e-01
1.643482697095783584e-06 -1.957955065909356529e+00 1.791119019723701911e+00 -3.381125068029281522e+01 -7.369428202777843495e-01
1.655798265299965121e-06 -1.947989423821876898e+00 8.059942401257753630e-01 4.556619538518702939e+00 -2.456607482644176166e+00
1.663641092779696823e-06 -1.940764022193765648e+00 1.577422261935552683e-01 2.998085135623939834e+01 -1.915136023459506731e+00
1.664086148928926869e-06 -1.937996538641446387e+00 1.864017858000776684e+00 -3.603635112522171369e+01 -4.884143039209210002e-01
1.662660872907794141e-06 -1.936353397367992279e+00 1.716204583459813193e+00 -3.121717747219111061e+01 -7.196129175640919584e-02
1.728525270719101566e-06 -1.895004051592117156e+00 9.075132188918466625e-02 3.207417369514863026e+01 -1.900274736324691460e+00
1.743538222510754160e-06 -1.883856142137434464e+00 1.315906010721324293e+00 -1.541503420476986008e+01 -1.266675249015314364e+00
1.813807047203094515e-06 -1.841844674544077964e+00 1.826338943828336170e-01 2.955051151522729924e+01 -7.752423008794373516e-02
1.812785036276554525e-06 -1.839908295116818859e+00 4.514277760942775330e-01 1.754408177609519726e+01 -3.660563515883552554e-01
1.811159880702989980e-06 -1.838305193783734692e+00 8.579073630342826107e-02 3.175773132963378487e+01 -4.632617869948862932e-01
1.832971321259682629e-06 -1.823834328951976724e+00 1.283562211287119226e-01 3.058795861304727737e+01 -1.840176016446752882e+00
1.887384897182196661e-06 -1.792080433236934889e+00 6.783964211193094229e-01 8.750257126844680045e+00 -1.125495246751118117e-01
1.903927759699270485e-06 -1.780853657578230553e+00 9.030694009018507273e-01 1.123898189100984268e+00 -1.674774555450419200e+00
1.905212946498794136e-06 -1.777678866622782294e+00 1.182380594287943509e+00 -1.066429983138688442e+01 -7.681259177424237805e-03
1.906375979440187221e-06 -1.774568605128119980e+00 5.560896331122791025e-01 1.366671826109143240e+01 -8.985179385974539912e-01
1.904280063976622972e-06 -1.773168633916359926e+00 -4.219989437839899438e-02 3.788302072628938788e+01 -1.296065480963900285e+00
1.906936721586523536e-06 -1.769274508003473301e+00 1.534710135573540413e-01 2.927571336164184856e+01 -8.760200145033998353e-01
1.944701538763170396e-06 -1.747164137104892490e+00 9.478805155458047693e-01 -1.632478189361833643e+00 -3.759826619238282319e-02
1.964555197317028978e-06 -1.734506794884410841e+00 1.384983358680454302e+00 -1.849424103473107550e+01 -1.405824593210169837e-01
1.981714849266077602e-06 -1.723310096534466984e+00 7.336241936982403899e-01 7.979105112359476948e+00 -9.757251187785023205e-01
1.998810598031460857e-06 -1.712220349222297155e+00 7.483892405746299659e-01 6.142091489325849807e+00 -6.506926198134106443e-01
1.996191841898411416e-06 -1.711031365446948449e+00 5.710393548928855978e-01 1.429653402367452486e+01 -9.640852346751245250e-01
2.033556569347492938e-06 -1.689986387204645002e+00 6.840798617853174335e-01 8.639004552738896336e+00 -6.772863244698079654e-01
2.058767008181463949e-06 -1.675165388005854572e+00 -6.745476687478912936e-02 3.771072091607668142e+01 -9.908173558046051710e-02
2.200647820861871676e-06 -1.606020870846832205e+00 3.443092068254998139e-01 2.174220168687188703e+01 -5.422582859974589553e-02
2.224087958559693706e-06 -1.592925726574845768e+00 3.914818132718433930e-01 2.108061281938724107e+01 -1.465771589045889556e+00
2.258939299767947627e-06 -1.574877285167668450e+00 2.832493643763829283e-01 2.561144508771228345e+01 -4.304911644071882648e-01
2.260299420454655732e-06 -1.571775360457790871e+00 1.754731261858882618e+00 -3.170589506477083575e+01 -2.174296100082671046e-01
2.329303051970267806e-06 -1.539203548386769649e+00 1.714043530969508566e+00 -3.011013339342422768e+01 -2.641454299278329643e-01
2.343040555836010610e-06 -1.530823183154992773e+00 9.339314798076046031e-01 3.642474919099072395e-01 -4.062522162185917551e-01
2.352521397304993625e-06 -1.524284963897132972e+00 8.499633859717512507e-01 3.640811085100608580e+00 -3.344538975041597695e-01
2.480110710966234490e-06 -1.468969451194077180e+00 1.164653159063568921e+00 -9.730558063739970009e+00 -1.050004222100932694e+00
2.504881822014494281e-06 -1.456531095309761215e+00 1.333338741030571484e+00 -1.524904104405960936e+01 -6.173060725625312273e-02
2.517970540311270779e-06 -1.448819415977592895e+00 8.935163056308237373e-01 5.473689841828033309e-01 -1.322277133075644429e-02
2.553888255168761657e-06 -1.432155648110537971e+00 1.134686130550550232e+00 -8.817639743331639579e+00 -1.830520095076622056e-01
2.621062564057323302e-06 -1.403692857536441574e+00 8.976998618528178042e-01 3.598943026949612545e-01 -7.382779839065101157e-02
2.614848035201747801e-06 -1.403566668798490902e+00 1.818625856790902162e+00 -3.494313195084374968e+01 -8.963234255169894027e-02
2.610297819215270509e-06 -1.402808330089284405e+00 -8.123112561004042220e-02 3.878587893170544021e+01 -1.778265842217843229e+00
2.686799083834763258e-06 -1.371422098470204132e+00 9.333347019374791387e-01 3.641103285277935697e-01 -1.333826220256639772e-01
2.692051987494045972e-06 -1.366968928449487697e+00 1.535017156477920253e+00 -2.353970391625750835e+01 -1.089939187894593431e+00
2.750250216160911262e-06 -1.343080756658983077e+00 3.490862567138215411e-01 2.167885741967032942e+01 -8.121872085147590070e-01
2.762164709516830482e-06 -1.336257964536138321e+00 3.400398263666204457e-02 3.523816342052856498e+01 -3.121018218301898628e-01
2.766346360328118246e-06 -1.332245205836402713e+00 7.559285991090529677e-01 7.241433942258481693e+00 -9.643553353970091280e-02
2.814484887395225394e-06 -1.312493395537924767e+00 -1.052826775060839992e-01 3.924223216286330285e+01 -4.739449070522585572e-01
2.807886576149360972e-06 -1.312340559654672889e+00 1.387952373249010662e+00 -1.854034205087733511e+01 -2.139280789802082694e-01
2.827783909388210260e-06 -1.302779317885788712e+00 8.328019020066541600e-01 3.876816368978303728e+00 -1.624826188303847729e+00
2.823806290573400350e-06 -1.301686928604482762e+00 9.596495502738093819e-01 -2.002886755274438713e+00 -6.385157288537790521e-02
2.822558995893459562e-06 -1.299628733070525399e+00 1.663848121719087914e+00 -2.897428365739386180e+01 -3.169267938683262287e-02
2.836539805916436863e-06 -1.292187720744677915e+00 3.263584577108993301e-01 2.254759657028547792e+01 -7.643911174809439046e-01
2.999642846778117327e-06 -1.233779421386210107e+00 1.895320150555004801e+00 -3.737958206874943556e+01 -2.774347901580060949e-01
3.089472845238387139e-06 -1.201772175783914598e+00 1.881587733115290817e+00 -3.717628404231770389e+01 -5.501287589974825920e-01
3.156993959065614365e-06 -1.177652355823909591e+00 1.944734687940101736e+00 -3.963047487044776318e+01 -3.221761635456630302e-01
3.202603803656604670e-06 -1.160808484309982624e+00 1.477021063744984986e+00 -2.182028872136515218e+01 -4.163944571669553341e-02
3.204510515584526116e-06 -1.157713298430911530e+00 1.803160378015180143e+00 -3.435462126014904527e+01 -2.517103394814714790e-01
3.207627251680684852e-06 -1.154241162006291788e+00 1.482341694329829096e+00 -2.211198176639178570e+01 -1.644627587614149178e-01
3.213490229602820902e-06 -1.149915006490974001e+00 1.796368054209322551e+00 -3.353559537611568686e+01 -5.487751765257424807e-01
3.216405521336503153e-06 -1.146508213582855262e+00 1.475501230592515256e+00 -2.142695476127224197e+01 -1.166791438204237252e+00
3.225944900484150196e-06 -1.141046752161190003e+00 1.556683031275989393e+00 -2.417009740197258694e+01 -8.003300267617134978e-01
3.270478700728259542e-06 -1.124836286038252142e+00 1.662489690910565088e+00 -2.899827800689801904e+01 -4.358353273839359332e-01
3.297441339560492824e-06 -1.114125835809675502e+00 1.304244895326993614e+00 -1.413293100877065811e+01 -4.688056846219463836e-01
3.376223483379086335e-06 -1.088014879667100532e+00 8.970385945103664938e-01 5.903952405050887364e-01 -1.082613208445788899e+00
3.387064950651349972e-06 -1.082308901786967148e+00 -7.479543857244053129e-02 3.807232438199942237e+01 -4.435999752308799060e-01
3.394611455352674256e-06 -1.077583343572618535e+00 1.636931039342908178e-01 2.879900806139050928e+01 -4.552529226511801141e-01
3.393039093294475444e-06 -1.075546644408470698e+00 9.641526227775738533e-01 -2.117811156158893482e+00 -7.345580337972119622e-01
3.405899915820542079e-06 -1.069263454752537035e+00 2.735301410869332983e-01 2.458831473904885456e+01 -7.786274414827332180e-02
3.481073899407592133e-06 -1.044931813927701736e+00 1.164438447338662641e+00 -9.842581308596209055e+00 -8.465343144354164906e-02
3.527916827629790893e-06 -1.029065088961439223e+00 1.040769304547900731e+00 -4.730227026665147605e+00 -1.591477148392556273e+00
3.570000196032595087e-06 -1.014707001190588542e+00 2.803448058029740508e-01 2.559249919794766015e+01 -5.973474288028235435e-02
3.602624920620611097e-06 -1.003109927511113941e+00 3.911271626011103564e-01 2.002697684154261992e+01 -6.767151810723497363e-01
3.642366842504012824e-06 -9.896389500963097552e-01 8.154671991521524888e-01 3.624401106458130073e+00 -7.353481982081717661e-01
3.752689730492171348e-06 -9.572998075553957875e-01 1.510833117822180327e+00 -2.233710909973240177e+01 -7.226978142117026493e-01
3.770042709944180991e-06 -9.501863215998183065e-01 5.384020876045685355e-01 1.433628508379955235e+01 -9.219520124707791808e-02
3.811782653506305625e-06 -9.366756841207060091e-01 1.391381290400142134e+00 -1.832270179915076014e+01 -1.110766141928888118e+00
3.841541386244017035e-06 -9.263989631663799296e-01 1.717432917413429294e+00 -3.072555177110790936e+01 -7.966463731222042099e-01
3.843644494278240763e-06 -9.233516483403170216e-01 1.109467627544331592e+00 -7.614810955871739395e+00 -9.982276661096634029e-03
3.845494843024524884e-06 -9.203703594207585104e-01 1.445914618833416654e+00 -1.969894356230968313e+01 -4.395593469440726153e-01
3.989530978507134737e-06 -8.810989771472419463e-01 5.541374578567630493e-01 1.458525161656909575e+01 -2.153139274614593646e+00
4.089255272201411226e-06 -8.539097834543434296e-01 6.079926098779111499e-01 1.295450274894419351e+01 -2.759134447092765896e-01
4.135267474206503661e-06 -8.402206400908429629e-01 1.715918969575076503e+00 -3.034813720277427862e+01 -3.119672773181321190e-01
4.149675345996352237e-06 -8.342425505911379435e-01 1.035641955769319722e+00 -4.838969755258275995e+00 -9.196533051600397357e-02
4.161103064977631830e-06 -8.289924529183260171e-01 1.465321678599984523e-01 3.080991556648574203e+01 -2.203428069842310322e-01
4.185970953943323875e-06 -8.205339667508034784e-01 1.095674751291051408e+00 -7.223848283706445272e+00 -2.457628592035163706e-01
4.195967448085739863e-06 -8.156487192334722636e-01 1.318057615647285630e+00 -1.567353877648393734e+01 -8.147327222379647793e-01
4.204535601081404960e-06 -8.111088042625014261e-01 5.984798395927022341e-01 1.196105280144465155e+01 -3.413604907867693328e-01
4.267829982006604900e-06 -7.936671547657841996e-01 1.525704941791357072e+00 -2.285993918023891069e+01 -4.912487600831187962e-01
4.258298758823281616e-06 -7.934029237632587161e-01 4.799327673109470282e-01 1.656489481596905478e+01 -5.105793499731010598e-01
4.417279589240240154e-06 -7.542486228351420463e-01 1.344943741965742845e-02 3.585931988773845092e+01 -8.497822924169184944e-02
4.410839991926987024e-06 -7.532075062125587195e-01 8.897618049687920916e-01 1.146303972237390667e+00 -1.842479072898846937e+00
4.548199611044224750e-06 -7.200411871166630950e-01 -6.588118882326554626e-02 3.790939295889037908e+01 -4.748033145745189643e-02
4.559164576565832983e-06 -7.151332520448325791e-01 1.717518073927536193e+00 -3.056510211907251318e+01 -1.715887725229254812e-01
4.584294937980831164e-06 -7.071363338043187285e-01 1.244153943462976031e+00 -1.188248150930407832e+01 -1.644192397430046526e-01
4.609209159979648381e-06 -6.992163584122174091e-01 1.289822029514315460e+00 -1.461376666329057272e+01 -1.475930855927281016e-01
4.606501462436033369e-06 -6.973039848541622288e-01 5.813052368722626539e-01 1.397170667877475125e+01 -3.012462682318499674e-01
4.595408456472592978e-06 -6.972150085296551225e-01 1.033950024347252139e+00 -4.682457822369123335e+00 -4.452837589506053462e-02
4.695012613915595031e-06 -6.732718525666319120e-01 7.709946623087855500e-01 5.330947581883435760e+00 -2.210430922295163469e-01
4.698625479074938691e-06 -6.700026372100871264e-01 1.792519470307293972e+00 -3.349855682187860140e+01 -5.000728839485333310e-01
4.841535851848135644e-06 -6.375406567395404123e-01 2.635456582159605432e-01 2.502112993033500743e+01 -7.542216545611086786e-01
4.880508563455264904e-06 -6.270232236352685229e-01 4.149707869061174392e-01 1.915668870844844207e+01 -1.399960934239032895e-01
4.888540915143803486e-06 -6.228787742922198278e-01 6.781491331584561522e-01 8.972474582205009597e+00 -8.061949801682448680e-01
4.885867157553174631e-06 -6.209258678118360075e-01 5.070688702735957065e-01 1.678872883689319906e+01 -1.538018727692538334e-01
5.063071683155659825e-06 -5.827993007683535120e-01 1.397647168075131674e+00 -1.870821500523946668e+01 -1.513921471359989113e-01
5.058636547524564812e-06 -5.811756619148875647e-01 1.366384508687744415e+00 -1.746169519292281791e+01 -1.060033479904802789e-01
5.201659904491445050e-06 -5.507948648410976311e-01 5.374364360286065789e-02 3.335276201163520682e+01 -1.298457422203114220e+00
5.356277571223525986e-06 -5.190034010562336597e-01 1.070673866324378665e+00 -5.262502005249451997e+00 -1.124175399186125190e+00
5.392211170176422018e-06 -5.098171154417242557e-01 1.717156139708780671e+00 -3.067268902666448582e+01 -6.970123390161049315e-01
5.465595133591639649e-06 -4.937996370919643385e-01 5.556295437154350481e-01 1.369263322643050884e+01 -6.965959363864691056e-01
5.456302720546741432e-06 -4.930012489200844006e-01 1.103288025976310038e+00 -6.460581669392034598e+00 -1.258950221145624937e-01
5.468337914230431832e-06 -4.882979364350603646e-01 5.561668949010361018e-01 1.444383502889773752e+01 -2.450009236255979772e+00
5.610006260993895667e-06 -4.602208163175705025e-01 1.712394390528489296e+00 -3.069766072345922225e+01 -3.035806023059102188e-01
5.622700230488492116e-06 -4.554606353170150834e-01 9.582513112735036032e-01 -1.852845888296421606e+00 -2.154330353420910171e-01
5.683655966531481025e-06 -4.421779701384291883e-01 9.199427059507634397e-01 -4.067412449217400194e-01 -3.141433684885086564e-01
5.707784453858985477e-06 -4.354417151046661161e-01 2.460819920691470486e-02 3.545618399376242280e+01 -2.380378798822277986e-01
5.705514768095541127e-06 -4.333394416076195022e-01 1.342747149650350025e+00 -1.604668399997860462e+01 -1.238494534639480449e+00
5.804369698040045015e-06 -4.136616217875386248e-01 1.378804750408013646e+00 -1.716942460034240270e+01 -2.745386740526569724e-01
5.916036302586774828e-06 -3.921059707236337344e-01 1.259255988027481621e+00 -1.266875218614984178e+01 -1.124848163523035183e+00
5.937884048335088017e-06 -3.859198027994114599e-01 7.664924604164742306e-01 6.574912249139927667e+00 -6.947891502920811035e-02
5.953588222803403867e-06 -3.807785514488834511e-01 1.709359121523032599e+00 -3.039649946147435600e+01 -2.559670043943889084e-01
5.943016172609831011e-06 -3.800558742252297950e-01 1.689691922479699571e+00 -2.949284842066481360e+01 -6.281102868928467586e-01
5.957485306415122361e-06 -3.751241883066852023e-01 1.142588010295185086e+00 -7.949378362571771106e+00 -2.279908004863457904e-01
5.967274234431775836e-06 -3.709824058989301121e-01 3.735460897615965337e-01 2.074273910107018537e+01 -6.264603362786136387e-01
5.975200486808345828e-06 -3.671550003610613011e-01 1.488061664497717373e+00 -2.220351849667071065e+01 -5.788638676296482544e-01
5.961160044169280486e-06 -3.670075514721318211e-01 -4.575993998238203631e-02 3.728396615322706964e+01 -1.418454090664189593e+00
5.946381003418110027e-06 -3.669898521051360163e-01 1.302327512056937309e+00 -1.441190987944192159e+01 -1.198105011731659175e+00
5.963180513625693782e-06 -3.616686699271174366e-01 1.620167240159485544e+00 -2.671995421998276754e+01 -6.609414623498004460e-01
5.982903558108888965e-06 -3.558666569351995879e-01 1.255413701173086594e+00 -1.324080809186980900e+01 -1.957016514656260142e-01
6.009423914389644200e-06 -3.489437624513496150e-01 1.349910149383264368e+00 -1.692326295250502000e+01 -5.819895362194422717e-01
5.994691357528386200e-06 -3.488983480537842796e-01 9.222162076820694665e-04 3.525715935815868818e+01 -7.776246938558593058e-01
6.141443578222260258e-06 -3.222128269086850794e-01 6.993838007198078799e-01 9.045529256590249645e+00 -1.051433895588083089e-02
6.216757098195048333e-06 -3.075242479507918070e-01 5.234690881547070518e-01 1.509281027423327970e+01 -1.224179647744991328e+00
6.292937794219427286e-06 -2.928446323139819452e-01 1.575635398494901196e+00 -2.522086251772070398e+01 -9.214754923291206268e-01
6.278472549316960106e-06 -2.926459256281124244e-01 -8.773381680206959743e-02 3.961126174374695097e+01 -8.266702930273339689e-02
6.266322978890781949e-06 -2.920829160234637012e-01 6.604809890318641408e-01 1.072655013770879862e+01 -1.151383851477287834e-01
6.257557431811885609e-06 -2.909827295353724086e-01 1.522741624050388154e+00 -2.343321367609149775e+01 -2.233218829900067703e-01
6.285517530162857395e-06 -2.840244695397746710e-01 9.485048528538957413e-01 -1.483696792925535135e+00 -6.244366575559645582e-01
6.295409541136133116e-06 -2.799519283501303302e-01 3.516808599974297067e-02 3.403522953549844487e+01 -1.036723460609465519e-01
6.392153281545033314e-06 -2.622014635001240213e-01 8.936547519498496683e-01 6.241183689363865028e-01 -3.654221904631018703e-01
6.401857684606511042e-06 -2.581844404260839609e-01 1.292151689750067334e+00 -1.398125782855004218e+01 -1.092372120588702700e-01
6.407080229772257083e-06 -2.548689871090261128e-01 1.845848529249565217e-01 2.816533954947507823e+01 -1.625577298847815655e-01
6.424548996806949155e-06 -2.496462186252654814e-01 1.434248172413203903e+00 -1.936578979377970100e+01 -6.235310168853960278e-01
6.411510366918927470e-06 -2.491777820518672193e-01 7.023484410328961758e-02 3.261203624240782517e+01 -1.662161186634545373e-01
6.406707107446290279e-06 -2.474272247426387850e-01 1.144714920131022495e+00 -8.016381531533692595e+00 -3.319290649074027044e-01
6.417524639537049470e-06 -2.432401787082502653e-01 7.200444277388733383e-01 8.537598311285861996e+00 -5.166578240730075322e-01
6.473880553525152850e-06 -2.319969467408878883e-01 1.196972318563362947e+00 -1.093253815202604073e+01 -1.601082594555371941e-01
6.468351671608452037e-06 -2.303513406594748236e-01 8.333209689561371647e-02 3.222512153640950316e+01 -1.348122259219666219e+00
6.465518608920515519e-06 -2.282894249562542610e-01 1.528345786464944567e+00 -2.331282897959399492e+01 -9.721195296427680432e-01
6.500389173297566969e-06 -2.204106039689688323e-01 1.483806292545235550e-01 3.001402037536998080e+01 -2.467203500641005576e+00
6.548525452134741410e-06 -2.105327494013111700e-01 4.790364780751872331e-01 1.770527366300852634e+01 -8.432289330625941659e-02
6.610791139410052489e-06 -1.985693169300072891e-01 4.351259681561856496e-01 1.938075198078215777e+01 -7.028207608231262782e-02
6.619110326111479119e-06 -1.948116828017993907e-01 1.036081635217943386e+00 -4.792102997125901709e+00 -8.636665969932835196e-01
6.656120351307265778e-06 -1.867358669111376379e-01 1.359253477193732351e+00 -1.662967631434197102e+01 -1.311966696797188803e-01
6.736098107482193611e-06 -1.722918104093344172e-01 1.262402374727599863e+00 -1.287884485734703688e+01 -9.924135848470605481e-02
6.740072879642397877e-06 -1.692019140241895481e-01 1.555074439471738401e+00 -2.412691736702807788e+01 -4.325188546172960002e-01
6.784566462412981833e-06 -1.601222571235103587e-01 1.639118766853812303e+00 -2.779252513989933249e+01 -2.889112478380067017e-01
6.833761566981520847e-06 -1.503973880418343623e-01 5.406473309862995791e-01 1.536804978318719606e+01 -1.401030877313971246e-01
6.898649659862753181e-06 -1.384469609112516375e-01 7.868328036317926433e-01 5.906216956846421340e+00 -3.034341535396798406e-01
6.986647215403723020e-06 -1.232718651672244092e-01 7.982073933454607584e-01 5.034781943599682563e+00 -9.421247064866022924e-03
7.092493342738707654e-06 -1.057357028267893462e-01 1.155424215138030064e-01 3.085013232561504992e+01 -9.297069888326028320e-01
7.157004281025721011e-06 -9.418115497774304234e-02 7.328545757467868071e-01 6.844417695353463671e+00 -4.878012427367544035e-01
7.204973355818730675e-06 -8.500112046128965870e-02 1.099450907934208743e+00 -7.154118927896902846e+00 -1.648311459955493774e-01
7.295683697678876502e-06 -6.998975290106912439e-02 6.424168914517647266e-01 1.053254554661705100e+01 -1.340416946819058097e+00
7.344756017637858561e-06 -6.078606029526816001e-02 5.880153319648862009e-01 1.276605655797152394e+01 -4.262761276709525760e-02
7.380183214382096953e-06 -5.347418779201437711e-02 3.336030280683051075e-01 2.234652334782821725e+01 -2.799687699673985009e-01
7.372860033215184836e-06 -5.196695676116488277e-02 1.917435603962900359e-01 2.822894086801593971e+01 -2.260340097291013706e-02
7.389416725951039628e-06 -4.722384752427888355e-02 1.255029171905537311e+00 -1.256386205989264937e+01 -1.367423218740544399e-01
7.390089321877780555e-06 -4.463283014859165121e-02 1.342526898957894232e+00 -1.646574577899372116e+01 -9.996181412533324817e-01
7.399414899807939609e-06 -4.087172240267894496e-02 1.790541662354332431e-01 2.831051194895354683e+01 -5.157215223188167386e-01
7.463294171888758960e-06 -2.977575714330318868e-02 1.235753475374643529e-01 3.161003019094277988e+01 -3.622592070947803222e-01
7.486103141013740203e-06 -2.422426465212620950e-02 1.297526378482238840e+00 -1.410811642296875945e+01 -2.298184166457950539e-01
7.486493882128569290e-06 -2.167207048509900424e-02 1.547717665646375806e+00 -2.437062146922667694e+01 -7.095982780275864599e-01
7.490737954874534786e-06 -1.860533386704640857e-02 1.186181468375018255e-01 3.168156460678076769e+01 -1.586417160199218301e-01
7.590172840962952294e-06 -2.918288549636979812e-03 3.510456216652162453e-01 2.269519039711866526e+01 -1.577052739618860500e-01
7.599889723843211091e-06 8.610852731058965537e-04 8.342719732423908852e-01 3.512814449967493147e+00 -2.512161109769373013e-02
7.591858423828775739e-06 2.303761167339879457e-03 7.330351332782036877e-02 3.268057851364613953e+01 -1.536581491191205018e+00
7.605291614637201838e-06 6.571618202770856954e-03 1.253572267001025864e+00 -1.304666704392941767e+01 -1.061813297801835532e+00
7.592855264014497078e-06 7.435056390633743018e-03 4.533035375162679514e-01 1.885439693885663814e+01 -3.884343499467171057e-01
7.581248284716955543e-06 8.405215563589696348e-03 1.158253858264641778e+00 -8.674759533452238713e+00 -2.056057103906479000e-01
7.998067016033242991e-06 6.442723759517421378e-02 1.452716298239229431e+00 -2.035002883134994534e+01 -2.073861459180292854e-01
7.987822771401802474e-06 6.564557655909908362e-02 7.484074123929147504e-01 6.721575992116456177e+00 -2.341916891849229465e+00
7.972103598319524550e-06 6.617574564622874522e-02 1.553355742943494988e+00 -2.431868591579468131e+01 -2.643611026812706655e-01
7.978062763900261797e-06 6.942296868110608976e-02 1.044394060001295088e+00 -4.313876985900812144e+00 -1.272063995152588944e+00
8.185236211588289116e-06 9.755941759566177929e-02 2.687976073438758107e-01 2.597661045610941244e+01 -7.300065945273939150e-01
8.250906611145164942e-06 1.080504346756149259e-01 1.430448852735379361e+00 -1.964979034882153286e+01 -1.950439122733467201e-01
8.367908756375288918e-06 1.246313514949921597e-01 1.109918775596593576e+00 -6.716296775836255506e+00 -7.490144809975731732e-01
8.502808654609275441e-06 1.431238869770658229e-01 1.025859550146854815e-01 3.133314545211663926e+01 -3.342671119068292285e-01
8.503134039254211821e-06 1.456621541464713232e-01 4.380071794242752503e-01 1.828028104307449553e+01 -5.603541522358206350e-01
8.512568863834258688e-06 1.492711092805211748e-01 7.307508215634221926e-01 7.614878465182364664e+00 -4.747774007278238173e-02
8.494601474809405206e-06 1.496581892177956119e-01 2.508200490189782528e-01 2.582279648713728193e+01 -1.745194501807091569e+00
8.483727502120833277e-06 1.508772652599477127e-01 1.097513549461941906e+00 -7.014248565857421625e+00 -1.212420835952990217e+00
8.509979119778665537e-06 1.564668370789604745e-01 1.562325715673315685e+00 -2.450451333226213535e+01 -6.298101491349292758e-01
8.561765033477832909e-06 1.650337125047402487e-01 8.297694359895260163e-01 4.217250181250832952e+00 -4.028856420315385378e-01
8.597214951544840557e-06 1.716656560741363080e-01 6.597433011607183317e-01 1.001256065785074867e+01 -1.882212985317847753e+00
8.693638342919570770e-06 1.853188813401151769e-01 6.621533235723671140e-01 1.017771760957746352e+01 -4.376129947381279806e-02
8.770713607311038612e-06 1.966455203151850351e-01 8.068056847234910123e-01 4.350291887428170412e+00 -8.661827981154601730e-02
8.790742074868515728e-06 2.014264788648117976e-01 5.048103413383202565e-01 1.570957219169027042e+01 -4.022482388528576536e-01
8.814178135634766724e-06 2.065889248549266088e-01 6.027045627601310684e-01 1.208627847199738881e+01 -1.509221057742280436e-01
9.038287206917698259e-06 2.341970362981013187e-01 7.748873975542913684e-02 3.326037369776470598e+01 -2.153087270988187640e-01
9.039105621936916217e-06 2.367875819898976331e-01 5.538742475409659249e-01 1.493922345635893123e+01 -6.002094263539614616e-01
9.100644862532741429e-06 2.460726231333651426e-01 -7.666301262975672159e-02 3.829639095140630900e+01 -4.918982355234664539e-01
9.132016546751106116e-06 2.520138887252133530e-01 -5.578218856278560622e-02 3.785847801387410527e+01 -9.828170027132010489e-02
9.176412371293846758e-06 2.593636671260292070e-01 7.442994946768060061e-01 6.448582180099094785e+00 -4.298107687522225717e-01
9.171140290579879171e-06 2.612889767620094617e-01 1.113252522219511320e+00 -7.639983074537255447e+00 -1.135643671004640254e+00
9.186509733758767556e-06 2.654634227558620996e-01 1.490077125840889138e+00 -2.214467988207150384e+01 -7.216563412794592125e-01
9.256377047584705435e-06 2.755400726464535266e-01 1.408965921754319339e-01 3.080447454976309984e+01 -2.152300722921633991e-01
9.507425652034732697e-06 3.048004889684285956e-01 1.529129082840505305e+00 -2.347106263174000418e+01 -8.773242595642756214e-01
9.639581352587082888e-06 3.211050276312662488e-01 -8.498878999984427196e-02 3.943458323415897837e+01 -1.777804819736203967e-01
9.698038813910830007e-06 3.296510290411712174e-01 7.727785151672641462e-01 5.554195124509845982e+00 -1.564593112066550162e-01
9.821924788960035253e-06 3.448444582886214249e-01 1.247747163029060857e+00 -1.292181727433728256e+01 -6.459645483386093900e-01
9.922295088242089460e-06 3.575116023457813874e-01 9.353967285194091374e-01 -2.437845025149059097e-01 -1.809953239344881837e+00
9.935687979396863020e-06 3.613604697649741571e-01 7.463071270955623504e-01 7.210527329278846764e+00 -1.641560036294949398e+00
1.018832135138755525e-05 3.889694468728737142e-01 9.264497469196708579e-01 -3.755777632132435429e-01 -1.416494052139862347e+00
1.017011464098993588e-05 3.896808305706934150e-01 2.387251592030885661e-01 2.667737079900797426e+01 -8.423570521464007754e-02
1.018576148064527476e-05 3.937181599043397817e-01 8.038416477145826633e-01 4.158676576651672008e+00 -4.817181250573359108e-01
1.031849332843597370e-05 4.091651021951765443e-01 1.473397032464456302e+00 -2.111464143513500247e+01 -8.859984716046405140e-01
1.035198224842940434e-05 4.149053710675440487e-01 9.895031233217732591e-01 -2.521851257729124995e+00 -1.206736568570612178e-01
1.041517580138678195e-05 4.234913023110506991e-01 1.407299547430815423e+00 -1.859453725770796595e+01 -1.063694443030414050e+00
1.052684837333314969e-05 4.366563296750389789e-01 1.406606577592466323e+00 -1.873657839165154115e+01 -1.094596744974827729e+00
1.063057465913436653e-05 4.489615991248910309e-01 4.650866093092691500e-01 1.801544312001443160e+01 -1.088695904116949720e-01
1.064540688369469772e-05 4.528558687084833778e-01 5.160039542283616498e-01 1.561870941181909700e+01 -2.115743097902712755e+00
1.067596049965885347e-05 4.582218797225804385e-01 1.541926279361653940e+00 -2.377829863631590257e+01 -6.788193714988981498e-01
1.079227534707625629e-05 4.715579806855876299e-01 2.934143418098500433e-01 2.463604573626693650e+01 -2.289490522658621074e+00
1.077149674508625132e-05 4.721308031646818115e-01 2.496282779953133968e-01 2.591969575690355043e+01 -1.313652494751949007e-01
1.076549138177515676e-05 4.740731241214113378e-01 1.304638757605122379e+00 -1.506868085601285046e+01 -4.531213796596631482e-01
