weight logl A B $log(f)$
3.298036569810672726e-12 -1.591195589730044802e+01 5.582719903976663955e-01 3.611500202563344697e-01 9.709691428539565239e-01
4.061366502160778816e-12 -1.570126371598624182e+01 5.253666766633287022e-01 7.145912706419899063e-01 9.008264298716267549e-01
4.129661924765782573e-12 -1.568208766464534243e+01 5.003892993306725545e-01 9.527095490422814450e-01 8.636256138508896507e-01
4.923564186434032851e-12 -1.550375051348767208e+01 5.621676386248374291e-01 3.660828845047441327e-01 9.631686360501177102e-01
5.068038993876016509e-12 -1.547232925329321596e+01 5.743942370019614607e-01 2.537537038689032243e-01 9.952142872089396741e-01
5.579323087415266357e-12 -1.537371575132203105e+01 5.924266121845791488e-01 5.589048993938450227e-02 8.661526969332283832e-01
7.898633489104405487e-12 -1.502359344140932151e+01 5.426988206316311070e-01 5.127996659151630165e-01 9.683408162629491001e-01
8.108446794220762113e-12 -1.499487687743066999e+01 5.959380096507865820e-01 1.914244094440272631e-02 8.645675583863664526e-01
8.506646468330127977e-12 -1.494443541446441692e+01 5.940256562368507742e-01 4.482669614371537908e-02 8.955635783728328470e-01
8.589724927100067679e-12 -1.493221649683037811e+01 5.665343580613679819e-01 2.856734513934054420e-01 9.496753161813465960e-01
8.928238430421133557e-12 -1.489106409865877367e+01 5.838282056233776718e-01 1.623737156267776316e-01 9.989318789966369350e-01
9.873751650386380337e-12 -1.478790332221210768e+01 5.140112335333791860e-01 8.245423711746421302e-01 9.031638332861248175e-01
1.019877033982382899e-11 -1.475301605175381070e+01 5.411849536156916329e-01 5.760122005060250849e-01 9.976223242503197142e-01
1.049312151286026713e-11 -1.472206326137514765e+01 5.738962410382199009e-01 2.361475891575689767e-01 8.450604536409738188e-01
1.082587098688168205e-11 -1.468834447852380087e+01 5.656172780354226104e-01 3.335004366589859881e-01 9.712270449213576962e-01
1.133515792603265619e-11 -1.463987399339401207e+01 4.944523619046243268e-01 9.841848570712925515e-01 9.465058903532551637e-01
1.151768016523111364e-11 -1.462139994941421328e+01 5.632057932095477781e-01 3.383575968459858752e-01 8.141542706216780001e-01
1.171370432032264677e-11 -1.460202374407217008e+01 5.763326417142389246e-01 1.913603051616724060e-01 9.494949931131697607e-01
1.179828606240045192e-11 -1.459232893788461993e+01 5.903290301749504199e-01 5.407207436847832893e-02 9.632981210559978802e-01
1.234621404751917879e-11 -1.454443374863777905e+01 5.300638390605189043e-01 6.796997613954062212e-01 9.780182524979731395e-01
1.292862001401266969e-11 -1.449583975022403592e+01 5.539767884387516439e-01 4.008424909061907293e-01 9.855643089648090660e-01
1.307637877577024991e-11 -1.448197575416434546e+01 5.929604039035176744e-01 2.360574645820790601e-02 9.893405532085133292e-01
1.374410914052661185e-11 -1.442967290368911293e+01 5.961398358887779469e-01 3.824174905241368994e-02 9.807334413590054201e-01
1.492724381811212026e-11 -1.434459522230666551e+01 5.749940723651311147e-01 2.377651672137043315e-01 9.457366806907830936e-01
1.566276434023343194e-11 -1.429399701250820875e+01 5.224132492933327709e-01 7.490266178388594875e-01 9.504212233390597619e-01
1.576759433669990182e-11 -1.428482636733571809e+01 5.684680470662303309e-01 2.977088208155571070e-01 9.208174748275316235e-01
1.679129062492682884e-11 -1.421942287305479447e+01 5.975800396337493936e-01 2.328749926961759184e-02 9.769882624076973165e-01
1.698480525484923233e-11 -1.420546407402456524e+01 5.725494738028407138e-01 2.337881389097795637e-01 9.086640854447515236e-01
1.751439216914055879e-11 -1.417226025725635452e+01 5.201101073864253799e-01 7.483589946051705244e-01 7.965570160984908332e-01
2.023949712603652425e-11 -1.402514721129841391e+01 5.766456300713271865e-01 2.112016733850914374e-01 8.650615788747613166e-01
2.076885705899509230e-11 -1.399682860193830791e+01 5.385693855669476671e-01 5.760024612480285633e-01 7.328485753614268905e-01
2.091933372542564543e-11 -1.398710941985694767e+01 5.429847859724045156e-01 5.523469430132750269e-01 9.687507517556749326e-01
2.167583428958190151e-11 -1.394908519706278582e+01 5.893896049632270095e-01 7.078261549595116220e-02 9.179889892620108904e-01
2.235605487708947017e-11 -1.391568601376124725e+01 5.069500250375225114e-01 8.660956728698878671e-01 9.253341912754794452e-01
2.522728582258949800e-11 -1.379235703037584670e+01 5.069421575162600391e-01 8.810958363389134185e-01 7.088666113202625185e-01
2.625063854315170879e-11 -1.375009289566229498e+01 5.244561652433220589e-01 7.330916702908125693e-01 9.759745472812422218e-01
2.818194868487328386e-11 -1.367660155443379821e+01 5.720123039539681820e-01 2.417055670437893711e-01 8.865824230093959368e-01
2.995508381526773604e-11 -1.361308415628617574e+01 5.088234850793165176e-01 8.867069966646613510e-01 9.885551205255175278e-01
3.049836248616665749e-11 -1.359261021666354630e+01 5.719871475078125433e-01 2.659307703795302791e-01 9.410687226253635629e-01
3.099834184652721834e-11 -1.357384949562460008e+01 5.599055162108974582e-01 3.544625689477605146e-01 9.200276857940635766e-01
3.236227645590787184e-11 -1.352828977230747931e+01 5.870465947052413425e-01 8.933960757827101584e-02 9.457885176896524415e-01
3.364064576218797562e-11 -1.348704817867691830e+01 5.751983460761860290e-01 1.972254776141937893e-01 9.825330176721442932e-01
3.456466443494336527e-11 -1.345745130873986994e+01 5.177331656328892917e-01 7.743332152204237540e-01 7.048824610632221654e-01
3.526436306611058274e-11 -1.343491030072125447e+01 5.912160902644673088e-01 7.960297701549262639e-02 9.483732887311457915e-01
3.582517857478144359e-11 -1.341663225151415695e+01 5.583850820354481215e-01 3.993583148646503433e-01 9.493383162429747113e-01
3.586720769696472707e-11 -1.341295976642379451e+01 5.305616557906099873e-01 6.739530813693257461e-01 9.775652350249359746e-01
3.825648084923862696e-11 -1.334597022997021121e+01 5.880015874339369342e-01 9.893442039445862757e-02 8.660018997966405507e-01
4.218986952855860205e-11 -1.324560307619912791e+01 5.609442392133573430e-01 3.464234471323649478e-01 9.041558159721108101e-01
4.753037984715159143e-11 -1.312391412752874942e+01 5.282451750082580721e-01 6.572385179796235155e-01 9.466739686204750370e-01
5.360018619461502055e-11 -1.300123066800660787e+01 5.378256673810067889e-01 5.962747664913298218e-01 9.307312581128774909e-01
5.389577351521745015e-11 -1.299323114846380633e+01 5.546950390754967763e-01 4.391153736246228845e-01 9.753569230546275115e-01
5.423992173571022225e-11 -1.298436600915206007e+01 5.358621421425172615e-01 6.152250059497639256e-01 9.299828817429066641e-01
5.414429647544550725e-11 -1.298363057020449141e+01 5.189890977146400797e-01 7.427238036396062171e-01 9.743509536175910535e-01
6.131606906245211070e-11 -1.285674126321768007e+01 5.894795881934248305e-01 9.084002336846944137e-02 9.119831491211245478e-01
6.508451359321805377e-11 -1.279459657537530504e+01 5.238656708224816994e-01 7.423104625751537622e-01 9.989961216656833010e-01
6.556611241722914240e-11 -1.278472422638597195e+01 5.086524309830547930e-01 8.744844677568539559e-01 8.898838254318163221e-01
6.876980006817638084e-11 -1.273451851378344557e+01 5.410169727590042887e-01 5.737287842941505289e-01 9.870600228822280497e-01
6.968523412026418570e-11 -1.271879476359780448e+01 4.987883823379459791e-01 9.720419004458487056e-01 9.124522567017305796e-01
6.977722873060459375e-11 -1.271497548926688026e+01 5.944776970457608112e-01 2.342821875454177694e-02 9.121095141750124036e-01
7.024161185686102968e-11 -1.270584231294564326e+01 5.580727789706511066e-01 3.900782678636612877e-01 8.330260105067830434e-01
7.188377229811067877e-11 -1.268023266882234346e+01 5.019408720425188042e-01 9.520413727655729907e-01 9.860311597608445444e-01
9.565302861137506225e-11 -1.239205585099756313e+01 5.844625477822636972e-01 1.519078038632077354e-01 9.898478398420854640e-01
9.925826954466905949e-11 -1.235255797341179296e+01 5.897281701658518838e-01 7.232273353385447467e-02 8.888020253504436141e-01
1.141125626050735835e-10 -1.221059785734050251e+01 5.516842896152077680e-01 4.582175109250390399e-01 9.028611455051648305e-01
1.435908611668554785e-10 -1.197831519616783424e+01 5.904032498765111603e-01 8.493828006150792864e-02 9.371506427117504145e-01
1.842072733798384929e-10 -1.172672160049747170e+01 5.689314879161171401e-01 2.670139520076467154e-01 9.300011437656818813e-01
1.891913656829759168e-10 -1.169752419020610112e+01 5.342461880508656558e-01 6.249072555988328670e-01 8.732617486575072752e-01
2.121513021744536329e-10 -1.158048350023854844e+01 5.607089732828924866e-01 3.496904646678929973e-01 9.002345310330543970e-01
2.118393048174817399e-10 -1.157945521875372563e+01 5.688915908028768786e-01 3.036757949277182345e-01 9.961680303311295503e-01
2.495304772000443261e-10 -1.141320214901957364e+01 5.129338440021827816e-01 7.986599968742194022e-01 9.980439223842975105e-01
2.517172114224222786e-10 -1.140197692935311302e+01 4.959526835438046732e-01 9.867228266673231385e-01 7.628979565208150460e-01
2.658100223428815220e-10 -1.134500135795779130e+01 5.708312209102723855e-01 2.418017839415846637e-01 9.791052428661444207e-01
2.777804940369715970e-10 -1.129845199785209076e+01 5.071459022584036136e-01 9.014042449154774372e-01 9.916727501427256009e-01
2.848650547009232491e-10 -1.127076763399912984e+01 5.926118600992639207e-01 4.144854995323848934e-02 9.161686539528688389e-01
3.058910079230952898e-10 -1.119705435461125198e+01 5.794971205011941739e-01 1.806221370148358707e-01 8.546762785403092533e-01
3.142802257413000783e-10 -1.116749818326925769e+01 5.848984140669789555e-01 1.283957106042273866e-01 8.643907591147911296e-01
3.185722880604566090e-10 -1.115143379651461508e+01 5.893015182742331604e-01 7.728438159139451591e-02 8.864840867261801760e-01
3.217212105067892779e-10 -1.113909784521897173e+01 5.322084987728820105e-01 6.589712028193798199e-01 9.945250788028705546e-01
3.407086116525260387e-10 -1.107925560915973406e+01 4.983004593484696709e-01 9.785342129140016665e-01 9.341488510108163501e-01
3.514342626736786769e-10 -1.104576053551758719e+01 5.598348319467276735e-01 3.455740437151860744e-01 9.951631364988047235e-01
4.379144042756537249e-10 -1.082325974260695389e+01 5.084967841172974845e-01 8.829941583994516119e-01 9.593304196509798709e-01
4.715042939448037216e-10 -1.074685500083748479e+01 5.349433498590271396e-01 5.907937370824474232e-01 9.683857692392331407e-01
4.853056956385507644e-10 -1.071550421719009094e+01 5.269041339028599502e-01 6.712294451699059028e-01 9.491906054217880140e-01
4.930171738547243413e-10 -1.069723920101637482e+01 5.907308947322718051e-01 5.020112749923873879e-02 9.807419335048856990e-01
5.437389988562790989e-10 -1.059681385964767486e+01 5.807709990884823981e-01 1.461440830453681061e-01 9.817107144624477311e-01
5.500477976182742534e-10 -1.058277803064643230e+01 5.662926053930890102e-01 3.247872335971693225e-01 9.771644154763171608e-01
5.579158058262677147e-10 -1.056607514447652285e+01 5.506299456610982412e-01 4.746302573897793198e-01 9.611574231945361202e-01
5.777950000211917146e-10 -1.052856407533940342e+01 5.945619954619335568e-01 5.214557460951000506e-02 9.923259780521821449e-01
5.915360937731230090e-10 -1.050256050755154291e+01 5.508458595867898877e-01 4.353856337752166072e-01 9.804305160647378559e-01
6.277340246349208417e-10 -1.044066666075381455e+01 5.636240216695049821e-01 3.232640190008155279e-01 8.875800060441522144e-01
6.291315529221113176e-10 -1.043594282888492941e+01 5.560192242782652228e-01 3.904836342694129048e-01 9.441013099688660981e-01
6.293935784955750410e-10 -1.043302642786009571e+01 5.041273328682400745e-01 8.905161310512055284e-01 9.621504356137675629e-01
6.565250217190947782e-10 -1.038832240302659571e+01 5.232310543879857834e-01 7.442836956656517788e-01 9.887405941208770033e-01
6.664799826564347769e-10 -1.037077310421342702e+01 5.343830623981742356e-01 6.170138910067901605e-01 7.417492984984591642e-01
7.068115613756629664e-10 -1.030951911219471562e+01 5.714440813021243182e-01 2.341393571793050632e-01 9.956498913293267972e-01
7.099122578101429521e-10 -1.030264182800788220e+01 5.963198683474650874e-01 2.629679203239686583e-02 9.386586296168413224e-01
7.267252882480033796e-10 -1.027673467409529806e+01 5.538187267506037292e-01 4.290483345932628589e-01 8.009343842953930981e-01
7.781807353498532087e-10 -1.020582440501066834e+01 5.484918586803182450e-01 4.892832196587351135e-01 9.104052305732147632e-01
7.897661668223562629e-10 -1.018854629957457192e+01 5.619683622287495739e-01 3.515309493236113414e-01 8.361703864527202379e-01
7.918650186169713049e-10 -1.018339226360721383e+01 4.986189859707234606e-01 9.840655232501134275e-01 9.996189588174007046e-01
8.389436030067695871e-10 -1.012313972495018355e+01 5.682795893522184505e-01 2.991630287590640869e-01 9.333264882177007005e-01
8.509535753295685517e-10 -1.010642563585137665e+01 5.395383805945442868e-01 5.548601031774448300e-01 8.957991771974372908e-01
8.582227970721159737e-10 -1.009541947383073968e+01 5.416406895843075553e-01 5.523404697852175582e-01 8.686468801302704712e-01
8.737941069681670015e-10 -1.007493843750548024e+01 5.788020725259556132e-01 2.013469070830107288e-01 9.684744365265243182e-01
9.039587278163056117e-10 -1.003849950557794557e+01 5.916754070171238444e-01 3.893317018186531753e-02 9.976328903510304213e-01
1.011392254030568697e-09 -9.923700079901584203e+00 5.140876167383022777e-01 8.290653967502213950e-01 9.653743545056084896e-01
1.050446394567959219e-09 -9.883312719367520316e+00 5.483906537281517668e-01 4.899311120238352690e-01 9.082222504430215171e-01
1.278589073854512783e-09 -9.684270746959015241e+00 5.287592521748560870e-01 6.866758816224316497e-01 9.647220459431314898e-01
1.291351684781689305e-09 -9.671838443419247255e+00 5.530092345652832808e-01 4.560949420783538266e-01 9.975339277318736597e-01
1.433520288332542725e-09 -9.564894771629251835e+00 5.041986547936687657e-01 8.896993374285196987e-01 9.678679107245657942e-01
1.495269352647044286e-09 -9.520221571266457516e+00 5.885733832857049652e-01 1.052742462233986487e-01 9.657264130752387654e-01
1.548968387633537330e-09 -9.482438777890562775e+00 5.092696701868250075e-01 8.695207825764698084e-01 9.126814735787160959e-01
1.580065991503526110e-09 -9.460061317934247427e+00 4.935926680196532357e-01 9.885388397018762818e-01 9.973233753143418978e-01
1.645417013410115984e-09 -9.417034075191796916e+00 5.017507311752071875e-01 9.528296171747683285e-01 9.992677503441231845e-01
1.845093996407628548e-09 -9.299997708118143080e+00 5.875030191657819589e-01 1.038366634099543578e-01 8.785758705614570285e-01
1.908211669286313701e-09 -9.263861426221257744e+00 5.205183714825581953e-01 7.319677271721467537e-01 9.656819892600219113e-01
1.924080694738290531e-09 -9.253079638379121619e+00 5.162840861948326809e-01 7.730527821199639771e-01 9.653702489890909622e-01
1.944312375539096572e-09 -9.240119550740114818e+00 5.295348997981175199e-01 6.777003748581221787e-01 9.555871828347061170e-01
1.942869643679834945e-09 -9.238361852962333032e+00 5.885146943640415795e-01 7.178972718442078182e-02 9.885831124428102745e-01
2.022171394670864387e-09 -9.195856048948062522e+00 5.082801208389852166e-01 8.760256141431673749e-01 8.766615130144951307e-01
2.088875021176781956e-09 -9.160902277195997812e+00 5.105768374390262654e-01 8.533992316762090136e-01 8.706781233770372053e-01
2.103594703065192227e-09 -9.151380286178692813e+00 5.744767674722410788e-01 2.385503810178230544e-01 9.361290570409792622e-01
2.200359520286122571e-09 -9.103907165550470637e+00 5.262043270094977077e-01 6.725870146217719503e-01 9.982512255488364961e-01
2.444448307551112244e-09 -8.996208474492627616e+00 5.455763556545046855e-01 5.189495065411330321e-01 9.290261130888712859e-01
2.449361219756966854e-09 -8.991700666943565068e+00 5.465684789747702332e-01 4.825928686268343148e-01 9.443621769842296398e-01
2.553199500365241267e-09 -8.947680652165177051e+00 5.671714990412165536e-01 3.154886752598624611e-01 9.823566432000526705e-01
2.638870587429187124e-09 -8.912176913044904225e+00 5.836227105794619119e-01 1.443102211704246352e-01 8.958173004674098161e-01
2.711942211114256711e-09 -8.882362869610364697e+00 5.250118003024447644e-01 7.255845441174718635e-01 9.892700740853468400e-01
3.098504522265319592e-09 -8.746608347954857976e+00 5.425457939860428569e-01 5.513918821674167470e-01 9.576665755074849073e-01
3.121534616161221845e-09 -8.736703185825188456e+00 4.987941440397278270e-01 9.708257342415822500e-01 9.167632950155141236e-01
3.273774294571074759e-09 -8.686584393040950758e+00 5.768006612141115541e-01 2.179099314983422020e-01 9.550395375365103856e-01
3.429715277296498396e-09 -8.637550682677474612e+00 5.869248467822726356e-01 1.044390414021389019e-01 8.702245969306607876e-01
3.538383799237895659e-09 -8.603857861869666834e+00 5.084638083021463251e-01 8.486451199520173017e-01 9.714373257529399508e-01
4.146417792456171915e-09 -8.442783151929937446e+00 5.265071588712565420e-01 6.814237373579860035e-01 8.962066312931430412e-01
4.867570716232492035e-09 -8.279932944471617873e+00 5.602680640105699439e-01 3.713170737184195991e-01 8.814054205902456252e-01
5.204345408018049350e-09 -8.210533998865390259e+00 5.869017798686726461e-01 1.039561562062574634e-01 8.741364559614245300e-01
5.793579193717269100e-09 -8.100777662105386412e+00 4.959997648878335941e-01 9.872933766294045288e-01 7.726504879044718832e-01
6.115612825287448788e-09 -8.044182950030211998e+00 4.962421708461399183e-01 9.643029292285147935e-01 9.989374559796966313e-01
6.108141666554476101e-09 -8.042905350180394208e+00 4.993940204357997792e-01 9.562448400682647121e-01 7.863717474190609069e-01
6.125991542398623281e-09 -8.037487303073129752e+00 5.969826175770270860e-01 2.527193476496603086e-03 9.104482491718666193e-01
6.437671048887943021e-09 -7.985361094537388738e+00 5.549350127396969201e-01 4.322859665427643550e-01 9.729562122337547247e-01
6.703559039454908060e-09 -7.942389345596457595e+00 5.684098704696914917e-01 2.933327186447580726e-01 9.002312972318986528e-01
6.741374420053395852e-09 -7.934264106850680065e+00 5.690543448782060532e-01 2.831472819480792547e-01 8.586682471424836871e-01
6.834619773382769724e-09 -7.918027091598204059e+00 5.317450094817081085e-01 6.332874660745383411e-01 8.615121628843859236e-01
6.828282734194961567e-09 -7.916454718746052777e+00 5.669136015471356593e-01 2.893364352148247720e-01 9.216108742706460299e-01
6.947511053986166884e-09 -7.896644457168093822e+00 5.863778021213613689e-01 1.141115771817069885e-01 8.787901872706749273e-01
7.634881403917790876e-09 -7.799800525538459262e+00 5.651689210964095933e-01 3.330458588922197705e-01 9.764331109879258452e-01
7.779931952613508410e-09 -7.778480339173941438e+00 4.976774766936166161e-01 9.868241688222924024e-01 9.714371033262013677e-01
7.862753913210789033e-09 -7.765391015162122379e+00 5.712112807393213698e-01 2.605359287798141854e-01 8.480870905178563568e-01
8.032735854444189177e-09 -7.741502756778192662e+00 5.405109305445974233e-01 5.732225575247714700e-01 9.822956598992220734e-01
8.427796072071218338e-09 -7.690992631705531934e+00 5.792791751669812417e-01 1.697866451268419397e-01 9.289151624159085463e-01
8.750853709454336674e-09 -7.650876668470311337e+00 5.376381869299480254e-01 5.652042835973879464e-01 9.855226013256074280e-01
8.844067766524827548e-09 -7.637781005480129615e+00 5.644303673747986805e-01 3.120154594340981968e-01 9.352355344765643785e-01
9.330285542637122135e-09 -7.581762311700090962e+00 5.279942870521844300e-01 6.831700798192925639e-01 8.503453419054490814e-01
9.345940372098826340e-09 -7.577585866662465364e+00 5.798529857516733221e-01 1.649796518745725304e-01 9.232048967712297438e-01
9.488519329399294760e-09 -7.559945354725840616e+00 5.882279606774596381e-01 7.723028877059956443e-02 9.831909759220134326e-01
9.629117324781024935e-09 -7.542736368167426875e+00 5.835710911700678905e-01 1.406048571087570587e-01 8.718361509806107357e-01
1.072925879950144941e-08 -7.432053454018308081e+00 5.007542464570358121e-01 9.326138652310760335e-01 8.830371652259070281e-01
1.132349609286749210e-08 -7.375648063656055520e+00 5.183996249085578434e-01 7.672055072574439638e-01 7.471641790866145882e-01
1.165795015541065032e-08 -7.344039566830574906e+00 4.962267700489206290e-01 9.814553992540642202e-01 8.063405695657042127e-01
1.173432767964595672e-08 -7.335009395105656971e+00 5.748477011269554904e-01 2.048236239790977853e-01 9.961581234065661761e-01
1.192200072841133401e-08 -7.316642436979464925e+00 5.331573558546145453e-01 6.236245853431150454e-01 7.766452272440287352e-01
1.191722325872016710e-08 -7.314543244468644012e+00 5.370857190919985369e-01 5.723593609639091584e-01 9.726591629078218393e-01
1.223630241092431623e-08 -7.285620790040418626e+00 5.816941377796582824e-01 1.598434953790476287e-01 8.756002554002763061e-01
1.224794795893262319e-08 -7.282169521473025320e+00 5.620339591531190448e-01 3.634165205682253208e-01 9.799037764595989186e-01
1.257759183367950148e-08 -7.253111126093076066e+00 5.588903478562353699e-01 3.860379816881399639e-01 9.012815913707207249e-01
1.394066520738579780e-08 -7.147717807356769981e+00 5.047237668837689650e-01 9.094848421020943485e-01 8.718696072187378521e-01
1.406635044381103472e-08 -7.136242479051903231e+00 5.732203294079949440e-01 2.325130631756797683e-01 8.870714278808851105e-01
1.463475086018503271e-08 -7.094129034437310466e+00 4.955028647010020770e-01 9.980151045690754952e-01 8.666025175363278876e-01
1.538049558915705041e-08 -7.041927744354830487e+00 5.713423726880417775e-01 2.647934580164581497e-01 9.059229032832998296e-01
1.658582769905484698e-08 -6.963979353236481984e+00 5.941518266029762740e-01 5.092334501311979872e-02 9.856439927632407727e-01
1.783767195572892170e-08 -6.888715307993832582e+00 5.885134170304494594e-01 9.126670429619615499e-02 8.792358534448704299e-01
1.857403104173974684e-08 -6.845763506275965860e+00 5.276058033509141154e-01 6.992517280458893092e-01 9.994110700545305592e-01
1.856664207789291669e-08 -6.843661396961494781e+00 5.874993128936814024e-01 1.106535132494392559e-01 9.433325167753129348e-01
1.985959670027912314e-08 -6.773840579600438616e+00 5.526637381669853299e-01 4.303946649009783854e-01 8.823028778713387643e-01
2.024626535568271343e-08 -6.752057581211322379e+00 5.925895361245431259e-01 4.373778255528130293e-02 9.218526323842144432e-01
2.060665780574485267e-08 -6.731913712842182207e+00 5.967024313152983206e-01 2.503979346272144219e-02 9.800598801700630691e-01
2.104913088587590010e-08 -6.708168659681164492e+00 5.331472715125653572e-01 6.364630923825885800e-01 9.048469059205711540e-01
2.154565849443283476e-08 -6.682353596596982470e+00 5.824058404158692914e-01 1.401695876232059712e-01 9.313355204883188021e-01
2.246643538765642440e-08 -6.638005495996071481e+00 5.528942876311149224e-01 4.187915026971346655e-01 9.858935647065232288e-01
2.261580497290816688e-08 -6.628878933933432194e+00 5.473394588617401801e-01 4.733565232488574637e-01 9.775174350057345141e-01
2.382925364880904202e-08 -6.574113960070075535e+00 5.354430042837992065e-01 6.189129582167738342e-01 9.600136942199171131e-01
2.456147274262769491e-08 -6.541348864303463628e+00 5.100978369538202717e-01 8.358155611764279680e-01 9.596072875941210611e-01
2.843851085099392814e-08 -6.392283688387284002e+00 5.312909310376837668e-01 6.444556063688346992e-01 6.868846974818687556e-01
2.908616261200581727e-08 -6.367265381404244806e+00 5.410830067647530717e-01 5.321156902996488913e-01 9.977389371865535983e-01
3.018399121648947295e-08 -6.327716239212193727e+00 5.777174527289499206e-01 2.053033176639373902e-01 9.383385195636818610e-01
3.362139985196369005e-08 -6.217365166285008016e+00 5.037886585546934581e-01 9.236650385581421929e-01 9.433901272835378826e-01
3.422045852050531135e-08 -6.197204263304460170e+00 5.796479798908038550e-01 1.640638022903461168e-01 9.591440325306854753e-01
3.461276296872469233e-08 -6.183305444899654724e+00 5.415941676986423259e-01 5.619787839912332439e-01 9.922170486943836520e-01
3.664090170715991700e-08 -6.123862781460590377e+00 5.397134903906359860e-01 5.578154652906425204e-01 8.421774805079526027e-01
3.881994333543571234e-08 -6.063593812809977557e+00 5.922012251755814916e-01 4.260332723843999331e-02 9.676988656248685094e-01
4.093990493986406954e-08 -6.007922672582679979e+00 5.273425741417835377e-01 6.805000469544282282e-01 7.549989508944527916e-01
4.173931729924991027e-08 -5.986084385391361451e+00 5.027776779703430066e-01 9.230611968711833759e-01 7.750351246789604076e-01
4.164534550584235943e-08 -5.985838321068007062e+00 5.369214163318372091e-01 5.806220571343362336e-01 9.092933183910043571e-01
4.308599464937098400e-08 -5.949329936703906085e+00 5.714381469459977048e-01 2.721278630175506530e-01 9.974879595764301055e-01
4.338980817417337830e-08 -5.939803352043358409e+00 5.901663314833011098e-01 6.886664387274342436e-02 9.109412448144856844e-01
4.343992590572109718e-08 -5.936148960920443862e+00 5.090732998420561817e-01 8.663608405335592177e-01 8.582353652671176336e-01
4.579130684234389312e-08 -5.880933664706464725e+00 5.573765722220135332e-01 3.929725092907759842e-01 8.091655222366626043e-01
4.605606611176916728e-08 -5.872668448037940081e+00 5.048910418899382746e-01 8.878794299623906650e-01 9.485566376321225013e-01
4.725041870693677868e-08 -5.844566415452304042e+00 5.057800401083831776e-01 8.804613357102963889e-01 9.345401380373877798e-01
4.876572284983446119e-08 -5.810500265433199196e+00 5.055568408680212178e-01 8.824143566588860121e-01 9.373706468656077817e-01
5.267319727378866762e-08 -5.730921195334228280e+00 5.537584375440333107e-01 4.389326535686970954e-01 9.444444605194781683e-01
5.311038360041736916e-08 -5.720155473713936622e+00 5.620143344360108983e-01 3.401514738210117961e-01 8.918204602081623023e-01
5.945955586204492358e-08 -5.604731582858185845e+00 5.536626495567963380e-01 4.424596293251549795e-01 9.746751196974403619e-01
5.996835864876771998e-08 -5.593710863608039929e+00 5.223339429441717918e-01 7.225425808276624284e-01 9.009494054206665936e-01
6.023636659026371221e-08 -5.586751664769355585e+00 5.625659906243511976e-01 3.516741409289689813e-01 9.282326877324590386e-01
6.130563725782937784e-08 -5.566656130369652900e+00 5.289212294631572275e-01 6.533744201093338866e-01 9.692832619369595726e-01
6.200745798075223611e-08 -5.552773263052307229e+00 5.087816084032807940e-01 8.757670120204403830e-01 9.533383827284229728e-01
6.778271685761279343e-08 -5.461220682029440887e+00 5.575586755896850821e-01 3.756135152942790545e-01 9.810949889184185091e-01
7.229518895866969955e-08 -5.394270346681603989e+00 5.565500982277193920e-01 4.103003779110366289e-01 9.299078121321390222e-01
7.372371134052173977e-08 -5.372203455600724986e+00 5.730381186223779677e-01 2.261500219349946161e-01 9.842790074074024842e-01
7.500733481529916080e-08 -5.352442024583503155e+00 5.527324687281330862e-01 4.233943657132906990e-01 9.688457282001956550e-01
7.591031507405687205e-08 -5.337975352228714776e+00 5.764403807670740454e-01 2.077417071019524997e-01 8.607965372786358094e-01
7.648834439532834893e-08 -5.327889562496251230e+00 5.094432616026506322e-01 8.628249277732114031e-01 8.617129376893948312e-01
7.717774776506403375e-08 -5.316416756779252850e+00 5.696517701359926633e-01 2.583137381115095943e-01 9.907073310480017936e-01
7.917644987826542892e-08 -5.288349026294075550e+00 5.278017536603653026e-01 6.928550019443253660e-01 9.712894456485853256e-01
7.937031792568269650e-08 -5.283403462165253472e+00 5.762708918876194852e-01 2.013780815754549758e-01 9.173440009822696473e-01
8.179193667353328440e-08 -5.250849265798461118e+00 4.989264409452579541e-01 9.666622386119856358e-01 8.998094176310176273e-01
8.319662129194850236e-08 -5.231321193344465215e+00 5.195759290899520932e-01 7.433529688179391082e-01 9.801003021035082918e-01
8.561604383415986059e-08 -5.200155237320847945e+00 5.771930317229216900e-01 2.117322379566979329e-01 9.614753834056884996e-01
9.057270985900059935e-08 -5.141374978885213665e+00 5.750757387085675409e-01 2.266765024476596058e-01 9.002313983658081220e-01
9.184408805409906789e-08 -5.124935486510502791e+00 5.950209009704505725e-01 4.005179242723055921e-02 9.880308535855039098e-01
9.738231960201954564e-08 -5.063883260297414424e+00 5.381760331398102171e-01 5.935671845743801800e-01 9.915980773608588095e-01
9.849732921439719523e-08 -5.049998497639485606e+00 5.695680365405112466e-01 2.624706657605487825e-01 9.558629487983421047e-01
9.952689896818368822e-08 -5.037099981857593889e+00 5.542882462189956394e-01 4.120028079644078023e-01 9.283473850652894654e-01
1.010434937400671404e-07 -5.019476875639197644e+00 5.708791878576982004e-01 2.515196303163751979e-01 9.372876722185664589e-01
1.050494582286099013e-07 -4.978096660869246293e+00 5.539753660232138444e-01 4.392160408727291965e-01 9.809547113098808779e-01
1.260400302321100417e-07 -4.793428374124995450e+00 5.005326278441719623e-01 9.286062671569053073e-01 9.802028390187913498e-01
1.259777151619934530e-07 -4.791422903359743302e+00 5.383373968101462514e-01 5.685994998037094961e-01 8.922204350297009423e-01
