logz logzerr logvol nlive logl logwt insert_order
-1.285196122417429621e+01 2.443673036067882387e-01 -8.282500000000494467e+00 4.000000000000000000e+02 -2.341921452920164182e+00 -1.661713573961197099e+01 5.500000000000000028e-02
-1.282906185801931542e+01 2.557018781048791545e-01 -8.285000000000493969e+00 4.000000000000000000e+02 -2.272709408763637473e+00 -1.655042369545544645e+01 1.685000000000000053e+00
-1.280514907372524647e+01 2.602419003924377194e-01 -8.287500000000493472e+00 4.000000000000000000e+02 -2.265676883977076894e+00 -1.654589117066888093e+01 1.330000000000000071e+00
-1.278168992219564615e+01 2.551640747364192774e-01 -8.290000000000492975e+00 4.000000000000000000e+02 -2.256461980459301131e+00 -1.653917626715110600e+01 6.899999999999999467e-01
-1.275861584674307103e+01 2.556968526476565695e-01 -8.292500000000492477e+00 4.000000000000000000e+02 -2.236549480948610835e+00 -1.652176376764041521e+01 2.000000000000000042e-02
-1.273567055471138687e+01 2.399054961410414799e-01 -8.295000000000491980e+00 4.000000000000000000e+02 -2.228216402346223646e+00 -1.651593068903802930e+01 1.024999999999999911e+00
-1.271311020868231445e+01 2.786375330572760101e-01 -8.297500000000491482e+00 4.000000000000000000e+02 -2.225814648739413926e+00 -1.651602893543121553e+01 1.915000000000000036e+00
-1.269104976659946971e+01 2.953529962076621995e-01 -8.300000000000490985e+00 4.000000000000000000e+02 -2.187793623134263843e+00 -1.648050790982606983e+01 2.999999999999999889e-02
-1.266869368767788906e+01 2.988282091109059624e-01 -8.302500000000490488e+00 4.000000000000000000e+02 -2.171170875006275924e+00 -1.646638516169807787e+01 4.849999999999999867e-01
-1.264651890066855877e+01 2.929833194864968071e-01 -8.305000000000489990e+00 4.000000000000000000e+02 -2.129033291117778504e+00 -1.642674757780958217e+01 1.764999999999999902e+00
-1.262395785288920713e+01 3.021554263353963821e-01 -8.307500000000489493e+00 4.000000000000000000e+02 -2.106759112254610322e+00 -1.640697339894641260e+01 1.965000000000000080e+00
-1.260145889121408480e+01 2.993054511048029442e-01 -8.310000000000488996e+00 4.000000000000000000e+02 -2.061798442058307756e+00 -1.636451272875011043e+01 9.499999999999999556e-01
-1.257851146489253935e+01 3.033278123248155933e-01 -8.312500000000488498e+00 4.000000000000000000e+02 -2.038534275767647674e+00 -1.634374856245944940e+01 1.145000000000000018e+00
-1.255561351550141680e+01 3.029833910607948044e-01 -8.315000000000488001e+00 4.000000000000000000e+02 -2.015713440538327461e+00 -1.632342772723012914e+01 1.020000000000000018e+00
-1.253277383284346058e+01 3.135778496759159539e-01 -8.317500000000487503e+00 4.000000000000000000e+02 -1.997790022975550750e+00 -1.630800430966734993e+01 6.099999999999999867e-01
-1.251010101008690256e+01 3.249988451843537907e-01 -8.320000000000487006e+00 4.000000000000000000e+02 -1.995453897048368175e+00 -1.630816818374016819e+01 8.499999999999999778e-01
-1.248793446093253401e+01 2.981407660331045761e-01 -8.322500000000486509e+00 4.000000000000000000e+02 -1.994728873076207831e+00 -1.630994315976800735e+01 1.955000000000000071e+00
-1.246628667546420388e+01 3.037572043298086832e-01 -8.325000000000486011e+00 4.000000000000000000e+02 -1.957955065909356529e+00 -1.627566935260115599e+01 1.979999999999999982e+00
-1.244436682464156974e+01 3.044769802325439922e-01 -8.327500000000485514e+00 4.000000000000000000e+02 -1.947989423821876898e+00 -1.626820371051367431e+01 1.950000000000000067e-01
-1.242275815507909975e+01 3.117959737114588958e-01 -8.330000000000485016e+00 4.000000000000000000e+02 -1.940764022193765648e+00 -1.626347830888556345e+01 6.500000000000000222e-01
-1.240150743146847034e+01 3.106509749317736269e-01 -8.332500000000484519e+00 4.000000000000000000e+02 -1.937996538641446387e+00 -1.626321082533324258e+01 3.750000000000000000e-01
-1.238069341093085107e+01 3.086290521432111245e-01 -8.335000000000484022e+00 4.000000000000000000e+02 -1.936353397367992279e+00 -1.626406768405978909e+01 9.300000000000000488e-01
-1.236032108213427350e+01 3.105215992467875163e-01 -8.337500000000483524e+00 4.000000000000000000e+02 -1.895004051592117156e+00 -1.622521833828391280e+01 9.500000000000000111e-02
-1.233957274886578404e+01 3.117472705047607540e-01 -8.340000000000483027e+00 4.000000000000000000e+02 -1.883856142137434464e+00 -1.621657042882923250e+01 1.745000000000000107e+00
-1.231907142577942160e+01 3.067649076340276948e-01 -8.342500000000482530e+00 4.000000000000000000e+02 -1.841844674544077964e+00 -1.617705896123587195e+01 8.399999999999999689e-01
-1.229818072318470890e+01 2.953834413432566142e-01 -8.345000000000482032e+00 4.000000000000000000e+02 -1.839908295116818859e+00 -1.617762258180861323e+01 1.375000000000000000e+00
-1.227772893949997446e+01 2.911971713115240057e-01 -8.347500000000481535e+00 4.000000000000000000e+02 -1.838305193783734692e+00 -1.617851948047552924e+01 1.175000000000000044e+00
-1.225770485073911864e+01 2.939619690401144014e-01 -8.350000000000481037e+00 4.000000000000000000e+02 -1.823834328951976724e+00 -1.616654861564377299e+01 1.215000000000000080e+00
-1.223783978814365803e+01 2.951123653817792625e-01 -8.352500000000480540e+00 4.000000000000000000e+02 -1.792080433236934889e+00 -1.613729471992872888e+01 1.824999999999999956e+00
-1.221778920367392907e+01 2.931075337449942086e-01 -8.355000000000480043e+00 4.000000000000000000e+02 -1.780853657578230553e+00 -1.612856794427002427e+01 1.239999999999999991e+00
-1.219796216414140311e+01 2.883908625753949240e-01 -8.357500000000479545e+00 4.000000000000000000e+02 -1.777678866622782294e+00 -1.612789315331457374e+01 1.125000000000000000e+00
-1.217850760895850115e+01 2.803406917476367055e-01 -8.360000000000479048e+00 4.000000000000000000e+02 -1.774568605128119980e+00 -1.612728289181991315e+01 1.020000000000000018e+00
-1.215941278328605790e+01 2.712912252592571960e-01 -8.362500000000478551e+00 4.000000000000000000e+02 -1.773168633916359926e+00 -1.612838292060814993e+01 1.804999999999999938e+00
-1.214069615705236238e+01 2.693220585454230709e-01 -8.365000000000478053e+00 4.000000000000000000e+02 -1.769274508003473301e+00 -1.612698879469526503e+01 9.449999999999999512e-01
-1.212229801896622305e+01 2.692967637401152969e-01 -8.367500000000477556e+00 4.000000000000000000e+02 -1.747164137104892490e+00 -1.610737842379668194e+01 1.889999999999999902e+00
-1.210387776881074196e+01 2.664368230503746937e-01 -8.370000000000477058e+00 4.000000000000000000e+02 -1.734506794884410841e+00 -1.609722108157620113e+01 1.324999999999999956e+00
-1.208560772014993034e+01 2.690479430347387235e-01 -8.372500000000476561e+00 4.000000000000000000e+02 -1.723310096534466984e+00 -1.608852438322625389e+01 5.899999999999999689e-01
-1.206751017688931960e+01 2.673515131874291129e-01 -8.375000000000476064e+00 4.000000000000000000e+02 -1.712220349222297155e+00 -1.607993463591408556e+01 9.050000000000000266e-01
-1.204958236005632521e+01 2.597762950221848555e-01 -8.377500000000475566e+00 4.000000000000000000e+02 -1.711031365446948449e+00 -1.608124565213873680e+01 1.219999999999999973e+00
-1.203199317019025827e+01 2.561546045901737512e-01 -8.380000000000475069e+00 4.000000000000000000e+02 -1.689986387204645002e+00 -1.606270067389643330e+01 1.304999999999999938e+00
-1.201438730794117582e+01 2.595386583171056527e-01 -8.382500000000474571e+00 4.000000000000000000e+02 -1.675165388005854572e+00 -1.605037967469764126e+01 9.449999999999999512e-01
-1.199687343693130792e+01 2.594202734860610593e-01 -8.385000000000474074e+00 4.000000000000000000e+02 -1.606020870846832205e+00 -1.598373515753861973e+01 6.400000000000000133e-01
-1.197848567028763966e+01 2.744216512310831968e-01 -8.387500000000473577e+00 4.000000000000000000e+02 -1.592925726574845768e+00 -1.597314001326663124e+01 5.649999999999999467e-01
-1.196023934146103862e+01 2.758997394235574441e-01 -8.390000000000473079e+00 4.000000000000000000e+02 -1.574877285167668450e+00 -1.595759157185945476e+01 1.840000000000000080e+00
-1.194204172823670795e+01 2.847529938221720625e-01 -8.392500000000472582e+00 4.000000000000000000e+02 -1.571775360457790871e+00 -1.595698964714957491e+01 5.649999999999999467e-01
-1.192415869289264307e+01 2.814031314996242039e-01 -8.395000000000472085e+00 4.000000000000000000e+02 -1.539203548386769649e+00 -1.592691783507855519e+01 9.500000000000000111e-02
-1.190605832431317168e+01 2.840493235827973861e-01 -8.397500000000471587e+00 4.000000000000000000e+02 -1.530823183154992773e+00 -1.592103746984677670e+01 1.620000000000000107e+00
-1.188817584242383063e+01 2.641968748175156922e-01 -8.400000000000471090e+00 4.000000000000000000e+02 -1.524284963897132972e+00 -1.591699925058891729e+01 6.149999999999999911e-01
-1.187053706889199844e+01 2.643811000943698253e-01 -8.402500000000470592e+00 4.000000000000000000e+02 -1.468969451194077180e+00 -1.586418373788585967e+01 1.389999999999999902e+00
-1.185227251142396732e+01 2.627992909822445822e-01 -8.405000000000470095e+00 4.000000000000000000e+02 -1.456531095309761215e+00 -1.585424538200154565e+01 4.799999999999999822e-01
-1.183415803361882190e+01 2.630144486893766231e-01 -8.407500000000469598e+00 4.000000000000000000e+02 -1.448819415977592895e+00 -1.584903370266937372e+01 1.549999999999999989e-01
-1.181627371766677470e+01 2.651922443559922571e-01 -8.410000000000469100e+00 4.000000000000000000e+02 -1.432155648110537971e+00 -1.583486993480232030e+01 5.500000000000000444e-01
-1.179845522933442048e+01 2.690319343636830562e-01 -8.412500000000468603e+00 4.000000000000000000e+02 -1.403692857536441574e+00 -1.580890714422822185e+01 1.290000000000000036e+00
-1.178049233022553111e+01 2.745148506419305412e-01 -8.415000000000468106e+00 4.000000000000000000e+02 -1.403566668798490902e+00 -1.581128095549027179e+01 5.100000000000000089e-01
-1.176288788363599735e+01 2.724965506034445761e-01 -8.417500000000467608e+00 4.000000000000000000e+02 -1.402808330089284405e+00 -1.581302261678106369e+01 1.409999999999999920e+00
-1.174561784551433874e+01 2.859538067207805234e-01 -8.420000000000467111e+00 4.000000000000000000e+02 -1.371422098470204132e+00 -1.578413638516198425e+01 1.254999999999999893e+00
-1.172814777799858810e+01 2.865491204478289866e-01 -8.422500000000466613e+00 4.000000000000000000e+02 -1.366968928449487697e+00 -1.578218321514126643e+01 1.409999999999999920e+00
-1.171094439895004236e+01 2.926379698439827703e-01 -8.425000000000466116e+00 4.000000000000000000e+02 -1.343080756658983077e+00 -1.576079504335076287e+01 3.350000000000000200e-01
-1.169366949604828676e+01 2.818797878514418542e-01 -8.427500000000465619e+00 4.000000000000000000e+02 -1.336257964536138321e+00 -1.575647225122791539e+01 1.989999999999999991e+00
-1.167661501200601037e+01 2.704867774465592456e-01 -8.430000000000465121e+00 4.000000000000000000e+02 -1.332245205836402713e+00 -1.575495949252818129e+01 8.649999999999999911e-01
-1.165982133896418205e+01 2.685990179076902518e-01 -8.432500000000464624e+00 4.000000000000000000e+02 -1.312493395537924767e+00 -1.573770768222970062e+01 1.989999999999999991e+00
-1.164302003463972746e+01 2.554416911114028577e-01 -8.435000000000464127e+00 4.000000000000000000e+02 -1.312340559654672889e+00 -1.574005484634645136e+01 2.000000000000000111e-01
-1.162653477683887893e+01 2.533654951669576105e-01 -8.437500000000463629e+00 4.000000000000000000e+02 -1.302779317885788712e+00 -1.573299360457756357e+01 6.099999999999999867e-01
-1.161020289081901957e+01 2.649137289286035979e-01 -8.440000000000463132e+00 4.000000000000000000e+02 -1.301686928604482762e+00 -1.573440121529625912e+01 4.799999999999999822e-01
-1.159415587794242342e+01 2.573845500805336806e-01 -8.442500000000462634e+00 4.000000000000000000e+02 -1.299628733070525399e+00 -1.573484301976229993e+01 1.425000000000000044e+00
-1.157836923135809037e+01 2.605326426808453610e-01 -8.445000000000462137e+00 4.000000000000000000e+02 -1.292187720744677915e+00 -1.572990200743645417e+01 4.149999999999999800e-01
-1.156275155299952750e+01 2.682943075376412190e-01 -8.447500000000461640e+00 4.000000000000000000e+02 -1.233779421386210107e+00 -1.567399370807798320e+01 1.915000000000000036e+00
-1.154649697122755114e+01 2.824287561011216141e-01 -8.450000000000461142e+00 4.000000000000000000e+02 -1.201772175783914598e+00 -1.564448646247569030e+01 4.699999999999999734e-01
-1.153002731522456159e+01 2.739825782022790590e-01 -8.452500000000460645e+00 4.000000000000000000e+02 -1.177652355823909591e+00 -1.562286664251568169e+01 1.669999999999999929e+00
-1.151347331901488502e+01 2.731018591941608009e-01 -8.455000000000460147e+00 4.000000000000000000e+02 -1.160808484309982624e+00 -1.560852277100175556e+01 1.090000000000000080e+00
-1.149695556862856272e+01 2.752832655009961327e-01 -8.457500000000459650e+00 4.000000000000000000e+02 -1.157713298430911530e+00 -1.560792758512268286e+01 1.594999999999999973e+00
-1.148069663078229397e+01 2.837450031195851152e-01 -8.460000000000459153e+00 4.000000000000000000e+02 -1.154241162006291788e+00 -1.560695544869806461e+01 1.629999999999999893e+00
-1.146468238555552688e+01 2.644509773125752194e-01 -8.462500000000458655e+00 4.000000000000000000e+02 -1.149915006490974001e+00 -1.560512929318274544e+01 1.709999999999999964e+00
-1.144889197581243678e+01 2.636753992332460661e-01 -8.465000000000458158e+00 4.000000000000000000e+02 -1.146508213582855262e+00 -1.560422250027462709e+01 1.165000000000000036e+00
-1.143333303882585739e+01 2.618035551634386726e-01 -8.467500000000457661e+00 4.000000000000000000e+02 -1.141046752161190003e+00 -1.560126103885295912e+01 1.379999999999999893e+00
-1.141796738703090242e+01 2.530989426539922427e-01 -8.470000000000457163e+00 4.000000000000000000e+02 -1.124836286038252142e+00 -1.558755057273002365e+01 5.100000000000000089e-01
-1.140262695328444842e+01 2.515836071229693993e-01 -8.472500000000456666e+00 4.000000000000000000e+02 -1.114125835809675502e+00 -1.557934012250144384e+01 4.899999999999999911e-01
-1.138739468172036595e+01 2.499305246329563968e-01 -8.475000000000456168e+00 4.000000000000000000e+02 -1.088014879667100532e+00 -1.555572916635887104e+01 1.294999999999999929e+00
-1.137203522684472112e+01 2.557634646238923781e-01 -8.477500000000455671e+00 4.000000000000000000e+02 -1.082308901786967148e+00 -1.555252318847873383e+01 1.070000000000000062e+00
-1.135685991229825120e+01 2.624366629163603082e-01 -8.480000000000455174e+00 4.000000000000000000e+02 -1.077583343572618535e+00 -1.555029763026438694e+01 5.000000000000000000e-01
-1.134187839218594007e+01 2.639127724709973699e-01 -8.482500000000454676e+00 4.000000000000000000e+02 -1.075546644408470698e+00 -1.555076093110023727e+01 2.000000000000000042e-02
-1.132712479585089937e+01 2.577067132057879184e-01 -8.485000000000454179e+00 4.000000000000000000e+02 -1.069263454752537035e+00 -1.554697774144430511e+01 1.179999999999999938e+00
-1.131253099906296455e+01 2.508937245515580061e-01 -8.487500000000453682e+00 4.000000000000000000e+02 -1.044931813927701736e+00 -1.552514610061946776e+01 8.449999999999999734e-01
-1.129783196680613422e+01 2.513996805736697371e-01 -8.490000000000453184e+00 4.000000000000000000e+02 -1.029065088961439223e+00 -1.551177937565320519e+01 1.364999999999999991e+00
-1.128315236219375528e+01 2.605805081067705808e-01 -8.492500000000452687e+00 4.000000000000000000e+02 -1.014707001190588542e+00 -1.549992128788235313e+01 1.885000000000000009e+00
-1.126851381670204866e+01 2.640468047745632707e-01 -8.495000000000452189e+00 4.000000000000000000e+02 -1.003109927511113941e+00 -1.549082421420287936e+01 1.400000000000000133e-01
-1.125395557996513318e+01 2.686706698140423066e-01 -8.497500000000451692e+00 4.000000000000000000e+02 -9.896389500963097552e-01 -1.547985323678807390e+01 1.250000000000000000e+00
-1.123944909754885657e+01 2.701599740562755647e-01 -8.500000000000451195e+00 4.000000000000000000e+02 -9.572998075553957875e-01 -1.545001409424716066e+01 9.100000000000000311e-01
-1.122472012089161097e+01 2.666732190589526375e-01 -8.502500000000450697e+00 4.000000000000000000e+02 -9.501863215998183065e-01 -1.544540060829158179e+01 1.415000000000000036e+00
-1.121013830849565807e+01 2.703741953179311652e-01 -8.505000000000450200e+00 4.000000000000000000e+02 -9.366756841207060091e-01 -1.543438997081246988e+01 1.050000000000000044e+00
-1.119560810160588815e+01 2.715424957255585525e-01 -8.507500000000449702e+00 4.000000000000000000e+02 -9.263989631663799296e-01 -1.542661324985814097e+01 8.800000000000000044e-01
-1.118117499127362002e+01 2.691879806332386771e-01 -8.510000000000449205e+00 4.000000000000000000e+02 -9.233516483403170216e-01 -1.542606593503207968e+01 7.750000000000000222e-01
-1.116693950121445411e+01 2.834176289000600035e-01 -8.512500000000448708e+00 4.000000000000000000e+02 -9.203703594207585104e-01 -1.542558464611251878e+01 9.499999999999999556e-01
-1.115289710966845149e+01 2.875215046619723491e-01 -8.515000000000448210e+00 4.000000000000000000e+02 -8.810989771472419463e-01 -1.538881326383900472e+01 1.239999999999999991e+00
-1.113853420130913108e+01 2.906064443842418243e-01 -8.517500000000447713e+00 4.000000000000000000e+02 -8.539097834543434296e-01 -1.536412407014610260e+01 1.314999999999999947e+00
-1.112402328552855657e+01 2.893686534058576565e-01 -8.520000000000447216e+00 4.000000000000000000e+02 -8.402206400908429629e-01 -1.535293492678260385e+01 1.590000000000000080e+00
-1.110956014541524084e+01 2.663352526621642347e-01 -8.522500000000446718e+00 4.000000000000000000e+02 -8.342425505911379435e-01 -1.534945683728289723e+01 5.200000000000000178e-01
-1.109525388931382217e+01 2.762730562118692057e-01 -8.525000000000446221e+00 4.000000000000000000e+02 -8.289924529183260171e-01 -1.534670673961008625e+01 1.340000000000000080e+00
-1.108111085010009056e+01 2.836047984463883620e-01 -8.527500000000445723e+00 4.000000000000000000e+02 -8.205339667508034784e-01 -1.534074825344256077e+01 2.550000000000000044e-01
-1.106708228809419836e+01 2.828114784213219823e-01 -8.530000000000445226e+00 4.000000000000000000e+02 -8.156487192334722636e-01 -1.533836300592523116e+01 1.399999999999999911e+00
-1.105321499707400079e+01 2.771476023344187078e-01 -8.532500000000444729e+00 4.000000000000000000e+02 -8.111088042625014261e-01 -1.533632309095425761e+01 7.299999999999999822e-01
-1.103950964141099078e+01 2.750817301684211347e-01 -8.535000000000444231e+00 4.000000000000000000e+02 -7.936671547657841996e-01 -1.532138144145754133e+01 3.200000000000000067e-01
-1.102578744721851578e+01 2.733322456002665879e-01 -8.537500000000443734e+00 4.000000000000000000e+02 -7.934029237632587161e-01 -1.532361721045501390e+01 5.250000000000000222e-01
-1.101228103289568594e+01 2.690362684307902041e-01 -8.540000000000443237e+00 4.000000000000000000e+02 -7.542486228351420463e-01 -1.528696290952689907e+01 7.299999999999999822e-01
-1.099846050274586950e+01 2.709971012004361857e-01 -8.542500000000442739e+00 4.000000000000000000e+02 -7.532075062125587195e-01 -1.528842179290431247e+01 1.149999999999999911e+00
-1.098484811726562782e+01 2.729030137899742248e-01 -8.545000000000442242e+00 4.000000000000000000e+02 -7.200411871166630950e-01 -1.525775547380841957e+01 1.000000000000000000e+00
-1.097100320967644649e+01 2.851451101210585315e-01 -8.547500000000441744e+00 4.000000000000000000e+02 -7.151332520448325791e-01 -1.525534753873658644e+01 9.300000000000000488e-01
-1.095731467122399572e+01 2.858964070546031744e-01 -8.550000000000441247e+00 4.000000000000000000e+02 -7.071363338043187285e-01 -1.524985062049607443e+01 9.799999999999999822e-01
-1.094373705136749741e+01 2.808379223994928453e-01 -8.552500000000440750e+00 4.000000000000000000e+02 -6.992163584122174091e-01 -1.524443064510396972e+01 1.020000000000000018e+00
-1.093026900285761016e+01 2.821764864480507118e-01 -8.555000000000440252e+00 4.000000000000000000e+02 -6.973039848541622288e-01 -1.524501827154591638e+01 8.050000000000000488e-01
-1.091698768993093971e+01 2.811049168738929960e-01 -8.557500000000439755e+00 4.000000000000000000e+02 -6.972150085296551225e-01 -1.524742929522140678e+01 1.000000000000000000e+00
-1.090391181905187423e+01 2.764647717513256664e-01 -8.560000000000439258e+00 4.000000000000000000e+02 -6.732718525666319120e-01 -1.522598613925838507e+01 1.909999999999999920e+00
-1.089072680077333644e+01 2.776109976007170022e-01 -8.562500000000438760e+00 4.000000000000000000e+02 -6.700026372100871264e-01 -1.522521692390183823e+01 1.955000000000000071e+00
-1.087770341824841225e+01 2.763619857448586514e-01 -8.565000000000438263e+00 4.000000000000000000e+02 -6.375406567395404123e-01 -1.519525494343129246e+01 8.699999999999999956e-01
-1.086445902583605694e+01 2.732536092009697493e-01 -8.567500000000437765e+00 4.000000000000000000e+02 -6.270232236352685229e-01 -1.518723751032701763e+01 2.800000000000000266e-01
-1.085128322783283394e+01 2.739093672583970962e-01 -8.570000000000437268e+00 4.000000000000000000e+02 -6.228787742922198278e-01 -1.518559306098397066e+01 1.750000000000000000e+00
-1.083825751233819012e+01 2.790679542598716312e-01 -8.572500000000436771e+00 4.000000000000000000e+02 -6.209258678118360075e-01 -1.518614015450358501e+01 6.099999999999999867e-01
-1.082540627450057080e+01 2.772930915338911451e-01 -8.575000000000436273e+00 4.000000000000000000e+02 -5.827993007683535120e-01 -1.515051358746010379e+01 1.604999999999999982e+00
-1.081226092440781628e+01 2.729728737429263363e-01 -8.577500000000435776e+00 4.000000000000000000e+02 -5.811756619148875647e-01 -1.515138994860663502e+01 1.850000000000000089e+00
-1.079929742715868812e+01 2.771214184455702556e-01 -8.580000000000435278e+00 4.000000000000000000e+02 -5.507948648410976311e-01 -1.512350915153284703e+01 8.800000000000000044e-01
-1.078614037611103704e+01 2.773751378854424354e-01 -8.582500000000434781e+00 4.000000000000000000e+02 -5.190034010562336597e-01 -1.509421768774797989e+01 9.749999999999999778e-01
-1.077277074627398790e+01 2.783736624209153798e-01 -8.585000000000434284e+00 4.000000000000000000e+02 -5.098171154417242557e-01 -1.508753140213347166e+01 1.645000000000000018e+00
-1.075948958358317853e+01 2.812341205449903070e-01 -8.587500000000433786e+00 4.000000000000000000e+02 -4.937996370919643385e-01 -1.507401392378370986e+01 1.939999999999999947e+00
-1.074620530273190866e+01 2.798433400951364503e-01 -8.590000000000433289e+00 4.000000000000000000e+02 -4.930012489200844006e-01 -1.507571553561183109e+01 1.254999999999999893e+00
-1.073311732706090282e+01 2.771472418221163636e-01 -8.592500000000432792e+00 4.000000000000000000e+02 -4.882979364350603646e-01 -1.507351222312680505e+01 1.745000000000000107e+00
-1.072017012384764278e+01 2.580886288701637055e-01 -8.595000000000432294e+00 4.000000000000000000e+02 -4.602208163175705025e-01 -1.504793510300931558e+01 1.790000000000000036e+00
-1.070705943560903250e+01 2.586024802223350072e-01 -8.597500000000431797e+00 4.000000000000000000e+02 -4.554606353170150834e-01 -1.504567492200875911e+01 1.010000000000000009e+00
-1.069408932240204813e+01 2.739449214550520040e-01 -8.600000000000431299e+00 4.000000000000000000e+02 -4.421779701384291883e-01 -1.503489225683017416e+01 1.939999999999999947e+00
-1.068114736703479117e+01 2.784057736738219657e-01 -8.602500000000430802e+00 4.000000000000000000e+02 -4.354417151046661161e-01 -1.503065600179640882e+01 2.700000000000000178e-01
-1.066831687486288160e+01 2.790747506670552269e-01 -8.605000000000430305e+00 4.000000000000000000e+02 -4.333394416076195022e-01 -1.503105372829936393e+01 1.939999999999999947e+00
-1.065565392659503807e+01 2.691817004414103209e-01 -8.607500000000429807e+00 4.000000000000000000e+02 -4.136616217875386248e-01 -1.501387590847927989e+01 1.000000000000000021e-02
-1.064293404037991486e+01 2.680854817036645299e-01 -8.610000000000429310e+00 4.000000000000000000e+02 -3.921059707236337344e-01 -1.499482025741537683e+01 1.465000000000000080e+00
-1.063013382334619727e+01 2.630401423973999231e-01 -8.612500000000428813e+00 4.000000000000000000e+02 -3.859198027994114599e-01 -1.499113408949115289e+01 1.764999999999999902e+00
-1.061744900466309893e+01 2.436497507026479659e-01 -8.615000000000428315e+00 4.000000000000000000e+02 -3.807785514488834511e-01 -1.498849283814062616e+01 8.249999999999999556e-01
-1.060489015650629696e+01 2.452961826536841639e-01 -8.617500000000427818e+00 4.000000000000000000e+02 -3.800558742252297950e-01 -1.499027016091696929e+01 2.849999999999999756e-01
-1.059250896765163752e+01 2.467791730153602314e-01 -8.620000000000427320e+00 4.000000000000000000e+02 -3.751241883066852023e-01 -1.498783847499842636e+01 1.094999999999999973e+00
-1.058024960640127787e+01 2.488787545792013056e-01 -8.622500000000426823e+00 4.000000000000000000e+02 -3.709824058989301121e-01 -1.498619669259066889e+01 9.649999999999999689e-01
-1.056811893917407197e+01 2.530842282346475458e-01 -8.625000000000426326e+00 4.000000000000000000e+02 -3.671550003610613011e-01 -1.498486928705280086e+01 2.550000000000000044e-01
-1.055611783836577366e+01 2.470693701005219345e-01 -8.627500000000425828e+00 4.000000000000000000e+02 -3.670075514721318211e-01 -1.498722183816386888e+01 1.620000000000000107e+00
-1.054428675907408319e+01 2.430181235862041988e-01 -8.630000000000425331e+00 4.000000000000000000e+02 -3.669898521051360163e-01 -1.498970413879687413e+01 1.885000000000000009e+00
-1.053262283960626178e+01 2.491053044894630808e-01 -8.632500000000424834e+00 4.000000000000000000e+02 -3.616686699271174366e-01 -1.498688295661885483e+01 5.500000000000000028e-02
-1.052106101510176650e+01 2.519755521734132198e-01 -8.635000000000424336e+00 4.000000000000000000e+02 -3.558666569351995879e-01 -1.498358094362693826e+01 4.849999999999999867e-01
-1.050959375256123884e+01 2.447826406467239202e-01 -8.637500000000423839e+00 4.000000000000000000e+02 -3.489437624513496150e-01 -1.497915804914308602e+01 4.099999999999999756e-01
-1.049820652921403052e+01 2.434445677858331769e-01 -8.640000000000423341e+00 4.000000000000000000e+02 -3.488983480537842796e-01 -1.498161263474552207e+01 1.800000000000000044e+00
-1.048697496402543194e+01 2.444027829023766307e-01 -8.642500000000422844e+00 4.000000000000000000e+02 -3.222128269086850794e-01 -1.495742711360042065e+01 1.030000000000000027e+00
-1.047559778910207662e+01 2.448608155023108135e-01 -8.645000000000422347e+00 4.000000000000000000e+02 -3.075242479507918070e-01 -1.494523853464252738e+01 1.650000000000000078e-01
-1.046421143132575970e+01 2.413314645494513688e-01 -8.647500000000421849e+00 4.000000000000000000e+02 -2.928446323139819452e-01 -1.493305891900571503e+01 2.550000000000000044e-01
-1.045281608893687597e+01 2.439511786726140941e-01 -8.650000000000421352e+00 4.000000000000000000e+02 -2.926459256281124244e-01 -1.493536021231984812e+01 3.049999999999999933e-01
-1.044157489240122594e+01 2.451269585960448583e-01 -8.652500000000420854e+00 4.000000000000000000e+02 -2.920829160234637012e-01 -1.493729720271519668e+01 8.249999999999999556e-01
-1.043048004926411920e+01 2.499764491293478275e-01 -8.655000000000420357e+00 4.000000000000000000e+02 -2.909827295353724086e-01 -1.493869701622710622e+01 1.499999999999999944e-01
-1.041952221790488409e+01 2.531429828067126575e-01 -8.657500000000419860e+00 4.000000000000000000e+02 -2.840244695397746710e-01 -1.493423875623150643e+01 1.935000000000000053e+00
-1.040863499175920914e+01 2.505290021081060803e-01 -8.660000000000419362e+00 4.000000000000000000e+02 -2.799519283501303302e-01 -1.493266621504186276e+01 1.364999999999999991e+00
-1.039784816340081441e+01 2.539811088553424745e-01 -8.662500000000418865e+00 4.000000000000000000e+02 -2.622014635001240213e-01 -1.491741575019185539e+01 1.959999999999999964e+00
-1.038701333942665350e+01 2.578346534634121667e-01 -8.665000000000418368e+00 4.000000000000000000e+02 -2.581844404260839609e-01 -1.491589872711781517e+01 4.000000000000000222e-01
-1.037627846586679681e+01 2.475167439230538113e-01 -8.667500000000417870e+00 4.000000000000000000e+02 -2.548689871090261128e-01 -1.491508327380075549e+01 1.764999999999999902e+00
-1.036564898850683747e+01 2.485164840500257710e-01 -8.670000000000417373e+00 4.000000000000000000e+02 -2.496462186252654814e-01 -1.491236050531699675e+01 1.939999999999999947e+00
-1.035510278407503115e+01 2.381766126947555684e-01 -8.672500000000416875e+00 4.000000000000000000e+02 -2.491777820518672193e-01 -1.491439206874359513e+01 1.510000000000000009e+00
-1.034468771258495856e+01 2.410059696924179429e-01 -8.675000000000416378e+00 4.000000000000000000e+02 -2.474272247426387850e-01 -1.491514151143436884e+01 4.799999999999999822e-01
