 ! Swift/XRT detailed lightcurve of trigger: 10977, name: smc X-3
 ! T0 for this burst is Swift MET=153250381.8006 s, = 2005 Nov 09 at 17:33:01.970 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: 
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
57915.9671356343	0.00554275462962963	-0.00554275462962963	1.522800e-01	1.458761e-02	-1.458761e-02	1.572652e-03	1.981356e-04	1.000000
57917.3737387569	0.000217650462962963	-0.000217650462962963	1.321801e-01	8.267700e-02	-5.881927e-02	4.124531e-03	1.844546e-03	1.000000
57918.2265415	0.00586201388888889	-0.00586201388888889	8.129129e-02	1.011681e-02	-1.011681e-02	1.206662e-03	1.357601e-04	0.997518
57921.3553458264	0.462473969907407	-0.462473969907407	3.967662e-02	6.500181e-03	-6.500181e-03	7.192343e-04	7.942615e-05	0.015248
57959.891049713	0.000362743055555556	-0.000362743055555556	3.693881e-01	8.788686e-02	-8.788686e-02	2.640045e-03	1.180664e-03	1.000000
57966.6642178519	0.000333726851851852	-0.000333726851851852	7.542329e-02	5.845713e-02	-3.937020e-02	3.919340e-03	1.481371e-03	1.000000
57972.5412185035	0.438423252314815	-0.438423252314815	4.309841e-02	2.692657e-03	-2.692657e-03	4.869043e-04	2.032299e-05	0.133673
57973.2564277732	0.234292569444444	-0.234292569444444	3.240326e-02	2.942615e-03	-2.942615e-03	4.293354e-04	2.482911e-05	0.137176
! PC upper limits
56145.3441362933	0.336280150462963	-0.336280150462963	1.2118e-02	0.0000e+00	0.0000e+00	1.5546e-04	1.9904e-05	0.0204
56147.5197918969	0.307678148148148	-0.307678148148148	1.0299e-02	0.0000e+00	0.0000e+00	1.3651e-04	1.1882e-05	0.0443
56170.3913203895	0.608540648148148	-0.608540648148148	2.8614e-03	0.0000e+00	0.0000e+00	9.7865e-05	5.5228e-06	0.0654
56173.632009187	0.171329398148148	-0.171329398148148	1.3324e-02	0.0000e+00	0.0000e+00	8.2716e-05	9.8864e-06	0.0534
56216.429019778	0.400010555555556	-0.400010555555556	1.2204e-02	0.0000e+00	0.0000e+00	4.8663e-05	5.7350e-06	0.0244
56217.5938202294	0.107426678240741	-0.107426678240741	5.5778e-03	0.0000e+00	0.0000e+00	1.2941e-04	1.3641e-05	0.1293
56219.9961456691	0.778023032407407	-0.778023032407407	1.2524e-03	0.0000e+00	0.0000e+00	5.5536e-05	2.4078e-06	0.1015
56223.057989419	0.0377125694444444	-0.0377125694444444	1.8768e-02	0.0000e+00	0.0000e+00	4.8340e-05	8.0566e-06	0.1308
56225.3752555645	0.000290196759259259	-0.000290196759259259	1.7547e-01	0.0000e+00	0.0000e+00	2.8008e-03	1.4004e-03	1.0000
56226.6704575089	0.643881238425926	-0.643881238425926	4.9421e-03	0.0000e+00	0.0000e+00	7.1722e-05	6.5473e-06	0.0244
56229.1428319105	0.427980821759259	-0.427980821759259	1.0286e-02	0.0000e+00	0.0000e+00	8.7050e-05	1.0881e-05	0.0230
56230.4454116791	0.341957013888889	-0.341957013888889	6.1241e-03	0.0000e+00	0.0000e+00	7.6186e-05	7.9429e-06	0.0364
56232.5397874078	0.435767523148148	-0.435767523148148	5.2695e-03	0.0000e+00	0.0000e+00	1.6659e-04	1.4079e-05	0.0353
