 ! Swift/XRT detailed lightcurve of trigger: 10056, name: sxp 5.05
 ! T0 for this burst is Swift MET=153250381.8006 s, = 2005 Nov 09 at 17:33:01.970 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: 
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
56167.45798737	0.00230706018518519	-0.00230706018518519	4.1306e-02	0.0000e+00	0.0000e+00	1.4676e-04	2.0353e-05	1.0000
56727.3326667569	0.0289787731481481	-0.0289787731481481	1.1002e-02	0.0000e+00	0.0000e+00	4.7924e-04	4.1555e-05	0.2318
57139.9294255995	0.0404924537037037	-0.0404924537037037	1.2626e-02	0.0000e+00	0.0000e+00	2.1595e-04	2.2763e-05	0.1401
57547.8097385903	0.000333726851851852	-0.000333726851851852	1.2878e-01	0.0000e+00	0.0000e+00	2.7480e-03	1.2290e-03	1.0000
57563.7600286771	0.000319212962962963	-0.000319212962962963	1.3807e-01	0.0000e+00	0.0000e+00	1.0749e-03	7.6010e-04	1.0000
57567.7391473333	0.000333726851851852	-0.000333726851851852	1.3274e-01	0.0000e+00	0.0000e+00	3.6141e-03	1.3660e-03	1.0000
57575.767780338	0.000319212962962963	-0.000319212962962963	1.3448e-01	0.0000e+00	0.0000e+00	2.3573e-03	1.1786e-03	1.0000
57579.6331914699	0.000348240740740741	-0.000348240740740741	1.5735e-01	0.0000e+00	0.0000e+00	1.2924e-02	2.6382e-03	1.0000
57585.2664458565	0.000290196759259259	-0.000290196759259259	1.4779e-01	0.0000e+00	0.0000e+00	1.9728e-03	1.1390e-03	1.0000
57599.1797251979	0.000304710648148148	-0.000304710648148148	1.4184e-01	0.0000e+00	0.0000e+00	2.5886e-03	1.2943e-03	1.0000
57603.696571735	0.000348240740740741	-0.000348240740740741	1.2375e-01	0.0000e+00	0.0000e+00	3.3974e-03	1.3870e-03	1.0000
57609.1502895451	0.0704594907407407	-0.0704594907407407	2.3254e-02	0.0000e+00	0.0000e+00	3.3813e-04	4.7348e-05	0.0389
57610.6014922222	0.000377256944444444	-0.000377256944444444	1.1525e-01	0.0000e+00	0.0000e+00	1.0454e-03	7.3919e-04	1.0000
57617.5811341435	0.000362743055555556	-0.000362743055555556	1.5995e-01	0.0000e+00	0.0000e+00	4.3570e-03	1.5404e-03	1.0000
57624.6171581134	0.000333726851851852	-0.000333726851851852	1.3159e-01	0.0000e+00	0.0000e+00	4.7404e-03	1.6760e-03	1.0000
57631.5270323021	0.000319212962962963	-0.000319212962962963	1.3851e-01	0.0000e+00	0.0000e+00	1.8597e-03	1.0737e-03	1.0000
57652.740084	0.000319212962962963	-0.000319212962962963	1.8642e-01	0.0000e+00	0.0000e+00	3.7240e-03	1.5203e-03	1.0000
57659.6492831875	0.000333726851851852	-0.000333726851851852	1.3347e-01	0.0000e+00	0.0000e+00	4.7454e-03	1.6777e-03	1.0000
57666.6770003611	0.000377256944444444	-0.000377256944444444	1.1894e-01	0.0000e+00	0.0000e+00	3.6766e-03	1.3896e-03	1.0000
57673.5875919896	0.000362743055555556	-0.000362743055555556	1.2443e-01	0.0000e+00	0.0000e+00	4.3681e-03	1.5444e-03	1.0000
57680.7067079479	0.000362743055555556	-0.000362743055555556	1.2494e-01	0.0000e+00	0.0000e+00	2.6525e-03	1.1862e-03	1.0000
57687.4708376435	0.000333726851851852	-0.000333726851851852	2.2373e-01	0.0000e+00	0.0000e+00	2.8335e-03	1.2672e-03	1.0000
